,stationID,lon,lat,altitude,siteLevel,totalCloud,WD,WV,airPressure,Transformation_3h,pastWeather1,pastWeather2,rainfall_6h,lowCloudiness,lowCloudCover,lowCloudHigh,dewPoint,visibility,currentWeather,temperature,lowCloudiness,highCloudiness,flag1,flag2,temperatureChange_24h,transformer_24h,time,year,month,day,hour
0,52787.0,102.87,37.2,3044.0,4.0,9.0,290.0,3.0,9999.0,-13.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-14.2,30.0,0.0,-2.2,9999.0,9999.0,1.0,2.0,-2.0,-3.0,2018-04-01 02:00,2018.0,4.0,1.0,2.0
1,52787.0,102.87,37.2,3044.0,4.0,9.0,320.0,2.0,9999.0,-14.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-20.6,30.0,0.0,0.3,9999.0,9999.0,1.0,2.0,1.0,-4.0,2018-04-01 05:00,2018.0,4.0,1.0,5.0
2,52787.0,102.87,37.2,3044.0,4.0,0.0,360.0,1.0,9999.0,5.0,0.0,0.0,9999.0,9999.0,0.0,1500.0,-23.5,30.0,0.0,3.1,9999.0,9999.0,1.0,2.0,5.0,-5.0,2018-04-01 08:00,2018.0,4.0,1.0,8.0
3,52787.0,102.87,37.2,3044.0,4.0,1.0,290.0,6.0,9999.0,7.0,0.0,0.0,0.0,9999.0,1.0,2500.0,-21.4,30.0,0.0,10.0,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-04-01 11:00,2018.0,4.0,1.0,11.0
4,52787.0,102.87,37.2,3044.0,4.0,2.0,320.0,2.0,9999.0,-14.0,0.0,0.0,0.0,9999.0,2.0,2500.0,-20.0,21.0,0.0,13.6,9999.0,9999.0,1.0,2.0,10.0,-4.0,2018-04-01 14:00,2018.0,4.0,1.0,14.0
5,52787.0,102.87,37.2,3044.0,4.0,7.0,320.0,4.0,9999.0,-16.0,0.0,0.0,0.0,9999.0,7.0,2500.0,-15.5,17.0,0.0,14.6,9999.0,9999.0,1.0,2.0,13.0,-4.0,2018-04-01 17:00,2018.0,4.0,1.0,17.0
6,52787.0,102.87,37.2,3044.0,4.0,7.0,360.0,5.0,9999.0,6.0,0.0,0.0,0.0,9999.0,7.0,2500.0,-24.9,22.0,0.0,9.1,9999.0,9999.0,1.0,2.0,10.0,-4.0,2018-04-01 20:00,2018.0,4.0,1.0,20.0
7,52787.0,102.87,37.2,3044.0,4.0,9.0,250.0,5.0,9999.0,5.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-14.3,25.0,0.0,6.4,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-04-01 23:00,2018.0,4.0,1.0,23.0
8,52787.0,102.87,37.2,3044.0,4.0,9.0,340.0,2.0,9999.0,-3.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-16.1,23.0,0.0,6.5,9999.0,9999.0,1.0,2.0,9.0,-2.0,2018-04-02 02:00,2018.0,4.0,2.0,2.0
9,52787.0,102.87,37.2,3044.0,4.0,9.0,20.0,5.0,9999.0,-9.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-20.7,21.0,0.0,7.9,9999.0,9999.0,1.0,2.0,8.0,-2.0,2018-04-02 05:00,2018.0,4.0,2.0,5.0
10,52787.0,102.87,37.2,3044.0,4.0,0.0,360.0,5.0,9999.0,10.0,0.0,0.0,0.0,9999.0,0.0,9999.0,-22.8,22.0,0.0,8.2,9999.0,9999.0,1.0,2.0,5.0,-1.0,2018-04-02 08:00,2018.0,4.0,2.0,8.0
11,52787.0,102.87,37.2,3044.0,4.0,0.0,340.0,5.0,9999.0,9.0,0.0,0.0,0.0,9999.0,0.0,9999.0,-16.6,17.0,0.0,9.5,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-04-02 11:00,2018.0,4.0,2.0,11.0
12,52787.0,102.87,37.2,3044.0,4.0,0.0,340.0,7.0,9999.0,-15.0,0.0,0.0,0.0,9999.0,0.0,9999.0,-9.6,14.0,0.0,13.5,9999.0,9999.0,1.0,2.0,0.0,-1.0,2018-04-02 14:00,2018.0,4.0,2.0,14.0
13,52787.0,102.87,37.2,3044.0,4.0,4.0,360.0,11.0,9999.0,-3.0,0.0,0.0,0.0,9999.0,4.0,2500.0,-8.9,17.0,0.0,10.8,9999.0,9999.0,1.0,2.0,-4.0,0.0,2018-04-02 17:00,2018.0,4.0,2.0,17.0
