Feature0,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature31,Feature32,Feature33,Feature34,Feature35,Feature36,Feature37,Feature38,Label
0.075,0.869928196,-2.20506021,-0.620833333,1.520063564,0.245992379,0,2.925,-0.757925138,-0.123104687,0,2.4,0.227839981,-0.02776241,0,2.6,0.525419959,-0.257104624,0,-0.120833333,-0.414618024,-0.266799936,3.9,4.183333333,3.020416557,-1.605983971,0,0.654166667,-0.116985932,-0.36471897,0,1.758333333,0.208841803,-0.306062279,0,-2.316666667,-0.619249081,-0.615459679,0,0
1.4875,-2.15912259,3.663192744,3.529166667,0.002420487,-0.223888445,0,5.252173913,-0.05804272,-0.383416333,0,3.654545455,-0.29425186,-0.586349734,0,2.404347826,0.270326293,-0.243426406,0,1.4375,-0.153698434,-0.42223376,0,3.9625,2.262553207,-1.20302088,0,4.3125,-0.559017436,-0.760164867,0,3.6375,0.33766695,-0.275204765,0,2.379166667,-0.852180721,-0.690913894,0,0
-5.133333333,-0.334917783,2.917351724,-1.028571429,-0.600543688,-0.031871994,0,-0.575,0.452389135,-0.661782528,0,-0.715789474,0.616013964,-0.937437262,0,2.345833333,1.713107474,-0.639337832,0,-3.179166667,0.002865609,-0.06216744,0,-2.4,1.320742441,-0.702251213,0,-0.529166667,0.039762518,-0.530777708,0,-0.25,0.242924104,-0.991136191,0,-1.691666667,-1.0300881,-1.057397215,0,0
-2.945833333,0.91586411,-2.818828672,-1.291304348,0.460713226,-0.188534569,0,0.643478261,-0.388578424,-0.327010793,0,0.247826087,0.035171688,-0.490271339,0,1.882608696,0.769585004,-0.427576301,0,-1.433333333,-0.025752638,-0.013692921,0,1.775,2.439142725,-1.296915192,0,-1.016666667,-0.202504372,-0.723201708,0,-0.304347826,0.041865708,-0.518819871,0,-2.154166667,-1.333281936,-0.999703233,0,0
-3.35,-2.18000732,3.238117451,0.643478261,0.936579374,-0.623670989,0,0.2,-0.675775426,-0.228360011,0,1.304761905,0.089510151,-0.378236013,0,2.633333333,0.074353538,-0.222033395,0,-2.975,0.004100745,-0.013795666,0,-0.245833333,1.762216237,-0.936986994,0,1.52,0.019487116,-0.683454533,0,2,-0.291087546,-0.358001147,0,-0.541666667,-0.238921887,-0.714306529,0,0
-5.708333333,1.639508269,0.431534239,-1.4625,1.298706289,0.099610944,0,-1.25,-0.115259952,-0.472460376,0,-0.968421053,-0.437597999,-0.853846591,0,2.304545455,0.239980288,-0.283276673,0,-4.195833333,-0.002207997,-0.003533534,0,-2.191666667,1.530442494,-0.813750709,0,2.05,0.775162184,-2.892451956,0,-0.258333333,0.125366863,-0.948994615,0,-2.208333333,0.430101624,-1.173291671,0,0
-1.045833333,0.682104885,-0.702446095,-0.070833333,1.614076505,0.084849372,0,1.9875,-0.489585585,-0.250176059,0,0.723809524,-0.090014443,-0.554777747,0,0.754545455,0.345548828,-0.233867244,0,-1.491666667,0,0,0,2.326086957,1.99622934,-1.061413968,0,0.8,-1.470041921,-0.883290298,0,0.054166667,-0.144129743,-0.25027843,0,-1.195833333,-0.381611604,-0.156535839,0,0
-2.808333333,-1.654782162,2.82012747,-0.883333333,1.749356369,-0.182980916,0,0.1875,-0.21034404,-0.143116005,0,1.1,0.575038952,-0.535979821,0,1.022727273,0.688188071,-0.453354228,0,-2.72173913,0,0,0,-0.295833333,1.482616166,-0.788320999,0,-0.341666667,-1.146461265,-0.688863425,0,0.129166667,0.006956658,-0.174323005,0,-1.582608696,0.140778919,-0.357078267,0,0
-7.320833333,-0.423132341,-0.335595377,-3.366666667,1.240226141,-0.369975734,0,-4.208333333,0.282698589,-0.467243067,0,-2.78,0.354984516,-0.9307338,0,0.45,1.343249635,-0.471962484,0,-6.533333333,0,0,0,-4.666666667,1.21405294,-0.645523399,0,-2.816666667,-1.439326759,-0.864834767,0,-2.013043478,0.099951254,-0.534865744,0,-4.825,0.275134363,-0.466687627,0,0
-5.625,0.679758401,4.34276592,-2.816666667,-0.309792501,-0.093015719,0,-2.929166667,0.440117879,-0.492781321,0,-1.6875,-0.0601563,-1.048704811,0,1.05,1.60759282,-0.52860346,0,-4.2625,0,0,0,-2.975,1.721747806,-0.915469547,0,-1.77826087,-1.837319475,-1.103972917,0,-2.358333333,-0.105532503,-0.215686015,0,-4.066666667,-0.175461608,-0.952693357,0,0
-10.6875,0.133336144,2.681618414,-5.820833333,-2.499148762,0.431917073,0,-5.226086957,-0.758681618,0.127908476,0,-4.3,0.601429485,-0.394306378,0,-1.052173913,1.349522745,-0.831799253,0,-9.470833333,-0.024548799,-0.083482449,0,-7.066666667,1.986632084,-1.056311016,0,-5.758333333,-1.582187976,-0.950674447,0,-4.45,0.196750273,-0.731133646,0,-6.9625,-2.651080545,-0.625224064,0,0
-9.025,-1.158253243,4.369385207,-5.925,1.847011904,-0.485765607,0,-4.733333333,-0.301124461,-0.028622402,0,-4.39,0.548069866,0.210080644,0,-1.3875,1.536073687,-0.539031654,0,-8.958333333,0.885436956,-0.15630319,0,-5.833333333,1.523084598,-0.809838446,0,-4.7125,-1.221463404,-0.733929257,0,-4.2125,-0.065392614,-0.287975765,0,-6.570833333,0.72898056,-0.224269912,0,0
-11.6,-1.186298109,4.269558866,-7.229166667,0.695715811,-0.632363049,0.1,-6.883333333,-0.326941365,-0.17357434,0,-7,0.106364447,-1.202379668,0,-3.883333333,1.392943672,-0.45152317,0,-10.46666667,0.023723642,-0.046702059,0,-8.604166667,1.673921478,-0.890039838,0,-6.791666667,-1.503614307,-0.903462623,0,-6.782608696,0.049579786,-0.453654068,0,-8.183333333,-0.066183401,-0.52005813,0,0.2
-11.0875,-0.966875298,3.641369925,-7.85,0.140799639,-0.323341695,0,-7.742857143,-1.207202864,0.231778622,0,-8.28125,0.430588474,0.175735366,0,-4.466666667,1.229185583,-0.638514573,0,-10.95833333,1.3637688,-0.503244688,0,-7.2375,2.383958501,-1.26757322,0,-7.0875,0,0,0,-6.820833333,0.029362378,-0.326732081,0,-8.729166667,-0.771854157,-0.221341406,0,0
-9.2,-0.166543595,1.095734161,-8.308333333,1.074488112,-0.217665478,0,-5.695833333,-0.797503146,0.133993566,0,-7.705263158,-0.565458881,0.12619903,0,-5.9875,0.721261637,-0.425645538,0,-10.24166667,0.829164119,-0.363037385,0,-5.841666667,2.023421567,-1.075872331,0,-7.125,0,0,0,-7.329166667,-0.337309501,-0.126609306,0,-9.504166667,-1.247567342,-1.236609861,0,0
-7.4375,-0.291786571,3.266434624,-7.041666667,0.913003731,-0.044047202,0,-3.845833333,-1.596284315,0.226721641,0,-10.48181818,0.03887242,0.006964695,0,-6.443478261,0.244900686,-0.338208473,0,-9.191666667,0,0,0,-3.629166667,-1.728620266,-1.59282651,0,-5.9875,-0.08571673,-0.051503807,0,-6.1375,0.088395444,0.057404511,0,-7.4,-1.24800391,-0.537279575,0,0
-5.779166667,0.081771847,-0.481996383,-6.925,1.7501495,0.041406172,0,-1.765217391,-0.567835416,0.425303581,0,-5.935294118,-0.536920275,0.111813988,0,-6.379166667,0.452564973,-0.414141703,0,-8.091666667,0,0,0,-2.525,-2.842938214,-1.708209615,0,-6.241666667,-0.067859078,-0.040773848,0,-6.2875,-0.161464184,0.120043124,0,-6.16875,-0.821864029,-1.163917465,0,0
-3.375,0.059010717,0.410438646,-5.933333333,0.922269144,0.523460747,0,-0.725,-1.431946949,0.283780734,0,-4.389473684,-0.458661712,-0.108247103,0,-5.520833333,0.3906638,-0.362091549,0,-6.15,0,0,0,-1.925,-0.903140327,-0.97599479,0,-4.8875,-1.135746673,-0.682425449,0,-4.895833333,-0.275273804,0.015985863,0,-5.886363636,-1.76814072,-1.195485406,0,0
-6.375,-1.074154815,5.86556064,-5.470833333,1.208010433,0.173483879,0,-3.379166667,-0.487334258,-0.204216778,0,-6.533333333,0.273219744,-0.297512871,0,-2.4,1.229564089,-0.447832578,0,-7.645833333,0,0,0,-4.116666667,-1.664333176,-1.000032262,0,-3.473913043,-1.066395082,-0.599243049,0,-4.4625,-0.064861084,-0.202996939,0,-6.575,-0.151831008,-0.527208678,0,0
-8.270833333,1.889485084,-2.348098723,-7.7,0.943286919,-0.341253986,0,-4.95,-0.661399128,0.147545777,0,-6.968181818,-0.000236002,-0.865794817,0,-5.166666667,0.574375495,-0.356007192,0,-8.2125,0,0,0,-4.420833333,-1.921483366,-1.154543685,0,-6.8875,0.10347746,-0.311635324,0,-7.066666667,0.06398702,-0.258742478,0,-8.491666667,-1.390442668,-1.529418166,0,0
-9.445833333,-0.016851791,3.981452422,-6.554166667,-0.928053146,0.040664441,0,-5.133333333,-0.20553939,-0.183704647,0,-6.80625,0.146724734,-1.023909653,0,-4.525,1.337953973,-0.478368903,0,-8.220833333,0,0,0,-5.47826087,-2.280810383,-1.370449138,0,-5.670833333,-1.24265208,1.01189457,0,-6.708333333,-0.159361397,-0.194002847,0,-7.208333333,-1.059020664,-0.238311455,0,0
-8.266666667,-0.204189847,1.985988424,-8.091666667,1.712434444,-0.036594652,0,-5.738095238,-1.253516775,0.34820062,0,-7.772727273,0.042939295,-0.388826206,0,-6.090909091,0.678786561,-0.368067001,0,-9.145833333,0,0,0,-5.231818182,-1.850702127,-1.112014025,0,-8.35,-0.096323786,-0.354560511,0,-7.819047619,0.159943126,-0.274043093,0,-9.482608696,-0.49906953,-0.618382118,0,0
-7.458333333,-0.063861353,-0.60977353,-7.304166667,1.45826625,-0.089528394,0,-4.3,-1.448775949,0.123053871,0,-6.65,-0.403194716,0.014591527,0,-6.016666667,0.405122368,-0.337633419,0,-8.3375,0,0,0,-4.333333333,-1.78576521,-1.072995989,0,-6.220833333,-1.396468394,-0.839082864,0,-6.783333333,-0.183483167,0.031389228,0,-8.925,-1.563635036,-1.531617873,0,0
-7.408333333,-0.457135162,3.169929767,-6.204166667,1.506927448,-0.063450541,0,-2.654166667,-0.631007647,-0.195525749,0,-5.970833333,0.168437214,-0.774573471,0,-5.104166667,0.741935508,-0.335842612,0,-7.025,0,0,0,-4.358333333,0.33690637,-0.951732897,0,-5.454166667,-1.15169842,-0.800648069,0,-6.429166667,-0.244515568,-0.114292898,0,-7.92173913,-0.398065824,-0.714622557,0,0
-9.683333333,-0.290254801,2.879947769,-7.9,1.383552685,-0.131871612,0,-7.083333333,-0.258706233,-0.130633189,0,-6.861904762,-0.227815921,-0.559106506,0,-5.254166667,0.905678719,-0.414159669,0,-9.554166667,0,0,0,-6.4875,1.644489892,-0.874390786,0,-7.0625,-1.225034934,-0.736075249,0,-7.270833333,-0.428265461,-0.237510416,0,-8.708695652,-0.149441373,-0.455895474,0,0
-11.44583333,-1.2524464,2.402672912,-9.158333333,0.347164873,-0.115044265,0,-8.245833333,-0.717178336,-0.314561006,0,-7.416666667,0.423548916,-0.628633308,0,-6.308695652,0.914632561,-0.500851685,0,-11.97826087,0,0,0,-6.920833333,2.269911103,-1.206933143,0,-8.625,-0.925026379,-0.555811923,0,-8.204166667,0.039942091,-0.291169754,0,-10.95652174,-0.688894173,-1.430601269,0,0
-7.5625,-2.331182477,4.63631357,-8.4625,1.019042464,0.34630083,0,-6.45,-0.601628168,-0.118304962,0,-6.677777778,-0.099800943,0.49162308,0,-6.5375,0.306304448,-0.275964708,0,-8.375,0,0,0,-4.982608696,1.289871266,-0.685836718,0,-8.433333333,-0.271436312,-0.16309539,0,-6.734782609,-0.243542647,-0.25437813,0,-9.795833333,-0.421984892,-0.523715709,0,0
-11.95833333,-3.079797208,2.852910856,-9.191666667,1.63508575,-0.168798065,0,-8.704545455,-0.4448706,-0.423387824,0,-7.140909091,0.136486598,-0.867081092,0,-6.208695652,0.665284211,-0.248536271,0,-12.32916667,0,0,0,-9.8375,1.254521372,-0.667040845,0,-8.608333333,-1.425040637,-0.8562508,0,-7.4,-0.010920808,-0.304035368,0,-9.035,-1.568291675,-1.347519229,0,0
-11.19166667,-0.08762912,-0.787322178,-10.91666667,1.277073312,-0.421455514,0,-9.229166667,-0.135152591,-0.214864119,0,-9.645454545,0.717258253,-0.749096173,0,-8.216666667,0.940054358,-0.200678148,0,-12.34583333,-0.086956943,-0.077588184,0,-7.491666667,1.69231622,-0.899820495,0,-10.15217391,-1.352833609,-0.81286444,0,-9.825,0.058245631,-0.25941511,0,-10.41,-0.432089858,-1.028533618,0,0
-9.095454545,-1.838554016,5.000667969,-10.39545455,1.729742535,0.362781849,0,-8.62,-1.321223817,0.747800217,0,-8.654545455,0.312703429,-0.28604548,0,-7.881818182,0.468141168,-0.354529301,0,-11.04090909,0,0,0,-6.109090909,2.078940241,-1.105392134,0,-10.62272727,-1.001327256,-0.601658115,0,-9.157142857,0.040373452,0.770371355,0,-11.2,-0.958226427,-1.250049152,0,0
-10.05416667,-1.036266974,4.887059812,-8.7375,0.254633043,0.001354283,0,-8.666666667,-0.437591274,-0.39237713,0,-8.181818182,0.380424008,-0.653697898,0,-7.154166667,1.170767805,-0.479239079,0,-11.62083333,0,0,0,-8.2625,1.523084598,-0.809838446,0,-8.1875,-1.207177282,-0.725345289,0,-8.3375,0.201487442,-0.124673891,0,-9.304545455,-1.113251385,-1.177831042,0,0
-5.083333333,0.714399052,-1.555159097,-8.1875,1.166225301,0.399776179,0,-4.27826087,-0.647101814,-0.021243023,0,-6.595652174,-0.146451902,-0.215607089,0,-8.773913043,0.057505086,-0.179522588,0,-7.604166667,0,0,0,-3.304347826,1.366426833,-0.963780755,0,-7.7625,-0.792879753,-0.476410219,0,-8.147826087,-0.354212078,0.067182065,0,-9.745833333,-1.793340526,-0.809255185,0,0
-8.845833333,-1.631408077,1.029868937,-7.3875,1.159860813,-0.012720042,0,-7.120833333,-0.351107801,-0.197639823,0,-5.178947368,-0.030049727,-0.806479893,0,-4.45,0.618382097,-0.447161834,0,-9.7625,0,0,0,-6.3875,0.970150352,0.186338301,0,-6.85,-1.253607177,-0.753243185,0,-6.166666667,-0.125572825,-0.175504327,0,-8.958333333,-0.420405125,-0.988085384,0,0
-6.345833333,1.0610677,-3.797072872,-6.616666667,1.304445244,-0.091414068,0,-5.1,-0.385531927,-0.226956314,0,-5.2,0.022103675,-0.866010627,0,-4.820833333,0.733110788,-0.367924208,0,-7.529166667,0,0,0,-2.75,1.95491824,-1.037844135,0,-6.341666667,-0.120813501,-0.630472654,0,-6.195833333,0.042983593,-0.309199417,0,-8.15,-1.250613648,-0.900499356,0,0
-11.57916667,-0.572826613,0.737815022,-7.675,0.321126005,-0.489269547,0,-9.295833333,-0.239603419,-0.181024008,0,-4.944444444,0.24443975,-1.035658816,0,-4.420833333,1.037362579,-0.354371959,0,-11.875,0,0,0,-9.226086957,0.945709847,-0.661323204,0,-7.058333333,-1.365103286,-0.928570139,0,-4.9,0.060432147,-0.391881563,0,-8.075,-0.226221021,-0.336639783,0,0
-12.1625,-1.96917183,5.526725073,-8.145833333,0.749389971,-0.093011539,0,-8.416666667,0.312766862,-0.30075895,0,-6.81,0.236849846,-0.921467039,0,-4.525,1.513745599,-0.562757119,0,-10.7,0,0,0,-9.483333333,1.107363439,-0.588795585,0,-7.6,-1.353610029,-0.81333096,0,-6.4875,0.180224976,-0.41159087,0,-9.558333333,-0.475239452,-0.657501237,0,0
-15.7,-2.211985271,3.483734954,-11.44583333,0.25359859,-0.532240359,0.1,-12.43333333,0.101385728,-0.083294899,0,-9.970833333,0.509994198,-0.782930814,0,-6.670833333,1.38420544,-0.506617813,0,-14.95833333,0,0,0,-13.6625,1.47525827,-0.784408736,0,-11.13043478,-1.397555382,-0.839735992,0,-9.608333333,0.033330088,0.452707782,0,-12.70416667,-1.754707544,-0.833573906,0,1.1
-11.2125,-0.272509243,0.01697366,-12.1875,0.426990923,0.194801974,0,-10.13333333,-0.475778387,-0.179390364,0,-13.72857143,-0.096121952,-0.291545235,0,-8.120833333,0.625921844,-0.368901957,0,-12.8375,0,0,0,-10.2,1.069346416,-0.6171913,0,-11.5,-1.171461978,-0.703885369,0,-10.3625,0,0.358333333,0,-13.05,-1.908003336,-0.810802903,0,0
-11.02083333,-2.243100654,3.368429338,-10.2375,1.138088453,-0.131952252,0,-8.830434783,-0.785817807,-0.140027459,0,-8.990909091,-0.034363018,-0.735161885,0,-8.279166667,0.305091476,-0.181401264,0,-12.79166667,0.495675995,-0.208465158,0,-9.195833333,1.433268713,-0.832908375,0,-9.533333333,-1.064316065,-0.63950561,0,-9.25,0.0190809,0.018503948,0,-11.69583333,-0.563850426,-1.000433579,0,0
-10.97083333,-1.593509074,4.380847292,-8.360869565,0.420303533,0.02950398,0,-7.2875,-0.232532427,-0.102612049,0,-8.752631579,0.22058622,-0.95818231,0,-6.7125,0.550919451,-0.436932938,0,-10.7625,0,0,0,-8.5125,1.574589874,-0.837224287,0,-7.604166667,-1.039315352,-0.624483666,0,-8.191666667,-0.016747878,-0.227733367,0,-9.241666667,-0.967935226,-1.079130959,0,0.4
-8.520833333,-0.733966141,3.407228906,-9.620833333,1.305279248,0.288497107,0,-6.141666667,-1.347344296,0.838437191,0,-9.441666667,-0.249782089,0.592586079,0,-9.029166667,0.162146103,-0.204512901,0,-10.85416667,0,0,0,-5.1875,2.539287696,-1.283531518,0,-8.725,-1.178605038,-0.708177353,0,-9.129166667,0.130881505,0.173175749,0,-10.49583333,-1.647323108,-0.881084368,0,0
-5.125,-0.673098817,-0.633991798,-8.558333333,1.280842972,0.421300049,0,-3.083333333,-1.574595775,0.627374531,0,-7.09,0.116773929,0.417836055,0,-9.579166667,0.050277957,-0.24832598,0,-7.166666667,0,0,0,-2.170833333,2.630448037,-1.398634031,0,-7.8125,-1.253607177,-0.753243185,0,-8.595833333,-0.270307512,0.378453758,0,-10.32916667,-2.224189032,-1.485395109,0,0
-3.5,-0.911805518,-0.380990586,-5.65,1.118356793,0.515056832,0,-3.25,-0.442892974,-0.009673249,0,-5.623529412,0.154117874,0.967880829,0,-7.208333333,0.069518184,-0.170975701,0,-5.308333333,0,0,0,-2.291666667,1.703353065,-0.90568889,0,-4.352173913,-0.954064474,-0.57325977,0,-5.220833333,-0.488605658,-0.005718852,0,-7.175,-1.292923208,-0.470599183,0,0
-7.120833333,-1.634468212,2.779164748,-6.3875,0.816149158,-0.17791228,0,-5.15,-0.324778709,-0.126520427,0,-4.3,0.110531387,-0.942573693,0,-4.0625,0.473277105,-0.220934706,0,-8.070833333,0,0,0,-4.491666667,1.740142548,-0.925250205,0,-5.7375,-0.975027805,-0.58585581,0,-5.5,-0.127960112,-0.221556192,0,-7.545833333,-1.019930851,-0.812645733,0,0
-11.05,-0.223569607,5.453868469,-10.47916667,0.70193657,-0.051669013,0.1,-9.582608696,-1.014793304,0.248539054,0,-9.286363636,-0.410024516,-0.088684157,0,-5.2625,-0.110354313,0.23111839,0,-12.70416667,0,0,0,-8,2.663558572,-1.416239214,0,-9.317391304,-1.393828567,-0.837496696,0,-7.886363636,-0.233952516,-0.190216289,0,-12.17083333,-0.381648571,-0.48736955,0,0
-6.4,-0.824567365,1.230508333,-9.141666667,1.298607181,0.412588706,0,-4.616666667,-0.947876929,0.265317295,0,-7.75625,-0.468890108,0.048085084,0,-8.708695652,0.238611579,-0.252374953,0,-9.020833333,0,0,0,-4.975,1.762216237,-0.936986994,0,-8.370833333,-1.085745248,-0.652381562,0,-7.725,-0.110945369,0.245941169,0,-11.04583333,-1.531752715,-1.024853241,0,0
-8.183333333,0.452644101,1.508022201,-9.254166667,0.87065448,0.213971137,0,-5.208695652,-1.503359757,0.385160919,0,-10.40555556,-0.180304406,-0.068451865,0,-7.825,0.040936367,-0.273871005,0,-9.529166667,0,0,0,-4.579166667,2.196332137,-1.167810512,0,-8.283333333,-1.325037786,-0.796163024,0,-7.891666667,-0.010467191,0.199725907,0,-10.40833333,-1.472685607,-1.164049132,0,0
-2.9625,-1.666872316,-0.102984535,-7.9,1.643162091,0.485814273,0,-1.458333333,-2.1375313,0.692577209,0,-6.565,-0.060576596,-0.002269205,0,-8.429166667,0.301001417,-0.220571459,0,-7.0875,-0.04642721,-0.106808366,0,-0.679166667,2.244158465,-1.193240222,0,-6.858333333,-0.698165788,-0.615013232,0,-7.3,-0.238917452,0.041818098,0,-9.579166667,-2.432455294,-1.348687131,0,0
0.9375,-3.058226579,1.851956646,-4.158333333,1.668095978,0.746765404,0,1.379166667,-1.536979759,0.23588412,0,-4.294736842,0.460167322,-0.504171488,0,-7.025,0.125676125,-0.253609402,0,-3.7125,0.063825941,-0.016037168,0,1.725,1.503911191,-0.908858991,0,-3.547826087,0.153337011,-0.128064438,0,-3.882608696,-0.004970751,0.134494415,0,-5.904166667,-2.102742517,-1.490636012,0,0
-8.9375,-1.845770889,10.22727911,-3.295833333,-3.982932887,0.118796702,0,-5.3625,-0.131245079,-0.407385423,0,-2.7125,0.754918929,-1.804340627,0,-1.258333333,1.791612961,-0.561919827,0,-7.633333333,0,0,0,-6.386956522,1.616177985,-0.859337078,0,-2.818181818,-1.929786289,1.654677631,0,-2.779166667,0.036330032,-0.798500625,0,-4.204166667,-2.142531056,-0.871020354,0,0
-13.28333333,-0.685639103,1.097897771,-9.966666667,-0.343881023,-0.25774323,1.942857143,-8.641666667,-0.156167092,-0.035123844,0,-10.4125,-0.147704095,-0.5234803,0,-7.525,0.903008686,-0.280562806,0,-11.2875,0,0,0,-9.858333333,1.802684669,-0.958504441,0,-9.125,0.733150647,-0.045479628,0,-10.06818182,-0.197095677,-0.170544769,0,-10.275,-1.761464382,-0.861594316,0,2.1
-10.58333333,-0.693458804,0.006522286,-14.21666667,1.958370485,0.230125557,0.5,-8.516666667,-1.003457415,0.202877173,0,-10.53333333,-0.458872809,0.189295716,0,-9.9,0.233712131,-0.19077429,0,-12.41666667,0,0,0,-8.952173913,1.168905315,0.745924462,0,-13.575,-0.595371401,-0.399401895,0,-10.58333333,0.193995749,0.128476098,0,-16.925,-1.392064536,-0.772872825,0,0
-9.783333333,0.54775263,-0.634411961,-11.0375,1.727240779,0.105971662,0,-7.758333333,-0.827556819,-0.317498576,0,-8.820833333,-0.31970178,-0.218920823,0,-9.875,0.283213972,-0.227247861,0,-11.84166667,0,0,0,-7.458333333,1.486316379,0.709854355,0,-10.3875,-1.075030656,-0.645943586,0,-9.345833333,0.067301763,-0.025309174,0,-12.93333333,-0.242873727,-0.532759097,0,0
-12.94166667,-0.518806784,-0.950579475,-10.725,1.414163569,-0.271302646,0,-10.275,-0.530413107,-0.160563559,0,-8.036363636,-0.320748954,-0.538079932,0,-8.152173913,0.026604614,-0.379891357,0,-13.41666667,0,0,0,-10.60434783,1.043256216,0.500850035,0,-9.929166667,-0.657161597,-0.394862524,0,-9.241666667,0.046289482,-0.228614236,0,-11.9375,0.266418276,-0.684918519,0,0
-14.31666667,1.769480558,-5.960712342,-10.24583333,0.651604591,-0.078730446,0.1,-11.79166667,0.406524929,-0.74124507,0,-9.145833333,0.207410755,-1.033732772,0,-6.0875,1.103908214,-0.419903533,0,-13.3,0,0,0,-12.5173913,0.857510024,-0.378907806,0,-9.6,-1.328609316,-0.798309016,0,-9.020833333,0.022417229,-0.286161828,0,-11.35833333,-0.883614672,-0.670933309,0,0.8
-13.51666667,3.410607561,-7.124591784,-9.672727273,-0.391234107,-0.378978966,0.109090909,-13.77916667,0.425992221,-0.593502238,0,-9.891666667,-0.191779296,-0.014065545,0,-7.604166667,0.486818719,-0.442523929,0,-13.19583333,0,0,0,-11.62916667,1.138539104,1.504413856,0,-9.429166667,-1.985770913,-1.19317154,0,-9.104166667,0.108192773,-0.418033399,0,-10.13333333,-1.569270326,-1.337173498,0,0.1
-8.566666667,1.12474477,-2.552703674,-12,0.451743501,0.198182326,0,-9.060869565,-0.03823454,-0.24331014,0,-8.0875,-0.067309013,0.039156631,0,-8.2,0.080038091,-0.256258781,0,-9.204166667,0,0,0,-4.216666667,1.43580186,1.589353246,0,-11.8625,-0.560730276,-0.336920741,0,-9.204166667,-0.113654583,-0.051792112,0,-12.56666667,-1.23511682,-0.829014608,0,0
-12.3125,-2.030786089,1.596123291,-10.2125,0.134795141,0.192683127,0.4,-13.01666667,1.094202937,-1.02559356,0,-7.186363636,0.252552275,-1.668523346,0,-5.052173913,2.045895962,-0.647379565,0,-10.6125,0,0,0,-11.37083333,0.547134166,-0.681328434,0,-9.775,-1.042886883,-0.626629658,0,-8.086956522,-0.290258239,0.461889149,0,-10.87916667,-2.278753521,-0.797204555,0,0.4
-18.675,-2.75715712,4.960523159,-12.4047619,-0.814127771,-0.38031981,0.114285714,-15.05,-0.012436863,-0.275893575,0,-11.24166667,0.362059122,-1.618012528,0,-7.529166667,1.901213492,-0.692547061,0,-15.83333333,0,0,0,-15.26666667,0.65887967,-0.311294626,0,-11.79166667,-1.407182985,-0.84552084,0,-11.37391304,0,1.882608696,0,-13.14583333,-1.499237344,-0.930521915,0,0.1
-20.5375,-1.481782924,6.186409993,-16.45652174,-0.603655027,0.042189787,0.626086957,-17.20434783,-0.318318147,-0.335271078,0,-15.63636364,-0.078557595,-0.350981175,0,-11.74166667,1.900938868,-0.79720821,0,-19.6375,0,0,0,-16.91666667,1.677064231,-0.489278451,0,-15.94166667,-1.425040637,-0.8562508,0,-15.24347826,0,1.191304348,0,-17.07916667,-3.229595733,-0.662070042,0,0.8
-15.34583333,-0.207533543,5.042381651,-16.80833333,1.329387767,-0.149675868,0,-14.125,-1.433711047,0.592730713,0,-15.15,-1.023704098,0.445471223,0,-14.7625,0.278106939,-0.361997778,0,-18.45416667,0,0,0,-12.49166667,1.937191207,0.029544876,0,-15.70833333,-0.392868346,-0.236059118,0,-15.2125,0,0.270833333,0,-17.29166667,-1.800554731,-1.266568321,0,0
-13.57916667,-0.961173181,7.490657828,-13.76666667,0.004006087,1.357208495,0,-12.24166667,-1.995609813,0.910506685,0,-13.23529412,-0.636437036,0.411259278,0,-14.10434783,0.366242982,-0.34715867,0,-15.9375,0.779475426,-0.231332908,0,-10.3,2.473871421,-1.816816212,0,-12.35833333,-0.632160884,-0.37984058,0,-13.79545455,0,0.363636364,0,-13.14166667,-3.575630546,0.299047643,0,0
-12.54166667,-0.404335685,3.835541563,-12.86521739,1.10911453,-0.270213282,0,-10.25652174,-1.909007486,0.535244992,0,-12.50454545,-0.568355034,0.029427283,0,-12.67916667,0.455905843,-0.365291233,0,-14.90833333,0,0,0,-9.195833333,2.165970964,-0.162998176,0,-11.79583333,-0.617874763,-0.371256612,0,-12.32916667,0.163297074,0.28458008,0,-13.825,-1.810572295,-1.421088606,0,0
-10.625,0.393598095,1.971234281,-12.13333333,1.166865425,-0.039119426,0,-9.0375,-1.192913827,0.315164964,0,-10.46666667,-0.739357156,0.218311525,0,-12.2375,0.328679557,-0.301444986,0,-12.9125,0,0,0,-7.975,1.335652147,0.725766327,0,-11.27916667,-0.207148764,-0.124467535,0,-11.2375,0,0.6125,0,-13.3375,-1.489226185,-1.407342694,0,0
-7.533333333,0.595813184,-0.096003578,-10.2375,1.210559398,0.333713596,0,-5.466666667,-1.239370928,0.537418965,0,-8.625,0.100689184,-0.70042227,0,-10.5125,0.345126256,-0.32596017,0,-9.2875,0,0,0,-3.75,1.893591891,0.709935811,0,-9.504166667,0,0,0,-9.270833333,0,0.3125,0,-11.6375,-1.991677528,-1.060844023,0,0
