year,month,day,hour,P,T,RH,RPH,WD,WV
2015,4,8,15,722.8,-2.8,90,0,73,2.7
2015,4,8,16,723.2,-2.4,94,0,59,4.3
2015,4,8,17,723.2,-2.7,97,0,254,1.5
2015,4,8,18,722.6,-2.9,98,0,33,4.7
2015,4,8,19,722.3,-4.2,96,0,25,9.8
2015,4,8,20,722.4,-4.1,92,0,39,7.3
2015,4,8,21,722.4,-4.3,96,0,22,8
2015,4,8,22,722.9,-4.4,95,0.1,15,6.4
2015,4,8,23,723.2,-4.2,93,0.1,12,4.9
2015,4,9,0,723.8,-3.4,85,0,318,5.2
2015,4,9,1,724,-1.7,66,0,350,2.7
2015,4,9,2,724.5,0.9,65,0.1,88,1.3
2015,4,9,3,724.9,0.5,56,0,313,1.6
2015,4,9,4,725,1.7,49,0,331,3
2015,4,9,5,724.4,2.5,54,0,284,2.7
2015,4,9,6,724,2.8,60,0,14,1.3
2015,4,9,7,723.6,2.4,59,0,351,2.9
2015,4,9,8,723.3,2.8,57,0,280,2.6
2015,4,9,9,723.3,2.8,58,0,300,2.5
2015,4,9,10,723.5,0.7,80,0,54,3.9
2015,4,9,11,723.5,0.4,77,0,60,2.7
2015,4,9,12,723.9,-0.6,72,0,8,1.1
2015,4,9,13,724.4,-0.5,75,0,120,1.4
2015,4,9,14,724.6,-0.2,72,0,230,3.4
2015,4,9,15,724.3,-0.8,70,0,216,5
2015,4,9,16,724.1,-1.3,81,0,219,7.4
2015,4,9,17,724.3,-1.6,86,0,220,7.8
2015,4,9,18,724.1,-1.8,90,0,224,7.7
2015,4,9,19,723.8,-1.6,85,0,223,7.5
2015,4,9,20,723.7,-2.1,86,0,222,7.2
2015,4,9,21,723.5,-1.9,89,0,228,8.8
2015,4,9,22,723.9,-1.9,86,0,225,8
2015,4,9,23,724.3,-1.6,84,0,220,8.5
2015,4,10,0,724.8,-0.8,80,0,224,7.4
2015,4,10,1,725.1,0.2,79,0,220,7
2015,4,10,2,725.5,1.8,71,0,227,6.1
2015,4,10,3,725.6,2.9,64,0,225,4.6
2015,4,10,4,725.3,3.3,56,0,222,4.4
2015,4,10,5,724.6,4.9,46,0,240,2.6
2015,4,10,6,724.1,4.8,45,0,306,2.7
2015,4,10,7,723.6,4.2,57,0,58,2
2015,4,10,8,723.2,4.7,58,0,81,5.5
2015,4,10,9,723.1,1.9,69,0,45,7.2
2015,4,10,10,723.6,1,81,0,54,5.7
2015,4,10,11,723.8,0.2,82,0,53,6.4
2015,4,10,12,724.2,-0.3,88,0,43,9
2015,4,10,13,725,-0.6,85,0,63,5.6
2015,4,10,14,725,0.6,60,0,40,9.5
2015,4,10,15,725.5,0.5,60,0,62,5.6
2015,4,10,16,725.8,0.6,54,0,23,5.6
2015,4,10,17,725.8,0.7,46,0,355,4.3
2015,4,10,18,725.8,0.3,47,0,340,4.7
2015,4,10,19,725.5,-0.1,37,0,43,6.3
2015,4,10,20,725.4,-0.2,36,0,7,5.8
2015,4,10,21,725.7,-0.5,45,0,331,5.1
2015,4,10,22,725.9,-1,47,0,2,5
2015,4,10,23,726.5,-1.7,55,0,348,5.2
2015,4,11,0,726.6,-1.3,51,0,354,5.8
2015,4,11,1,726.8,0.2,41,0,325,4.9
2015,4,11,2,727.4,0.2,52,0,306,3.6
2015,4,11,3,727.6,0.9,56,0,267,3.7
2015,4,11,4,727.3,1.3,49,0,299,6.6
2015,4,11,5,726.9,1.6,46,0,287,7.7
2015,4,11,6,726.6,3.2,33,0,289,7.9
2015,4,11,7,726.7,3,38,0,312,7.2
2015,4,11,8,726.5,3.2,33,0,316,7.4
2015,4,11,9,726.6,3.6,29,0,318,5.5
2015,4,11,10,726.8,2.7,28,0,327,9
2015,4,11,11,727.3,1.6,31,0,311,7.9
2015,4,11,12,727.8,-1.3,42,0,37,6.5
2015,4,11,13,727.9,-2.6,45,0,357,7.1
2015,4,11,14,728.3,-2.7,51,0,321,10.4
2015,4,11,15,728.4,-3.3,51,0,311,10
2015,4,11,16,728.1,-4,51,0,304,9.4
2015,4,11,17,727.8,-4.6,55,0,335,8.8
2015,4,11,18,727.3,-5.4,58,0,308,9.9
2015,4,11,19,727.1,-5.3,51,0,305,10.9
2015,4,11,20,726.9,-6.4,56,0,321,9.2
2015,4,11,21,726.5,-6.8,54,0,316,13.2
2015,4,11,22,726.9,-7.4,51,0,320,11.6
2015,4,11,23,727.2,-7.5,50,0,337,8.5
2015,4,12,0,727.9,-7.6,57,0,33,8
2015,4,12,1,728.2,-6.2,50,0,36,8
2015,4,12,2,728.7,-4.7,38,0,61,7.1
2015,4,12,3,729.1,-4.1,41,0,18,4.2
2015,4,12,4,729.2,-3,36,0,310,5
2015,4,12,5,728.8,-2.8,37,0,316,7.3
2015,4,12,6,728.4,-1.8,35,0,307,8.3
2015,4,12,7,727.9,-1.1,33,0,306,6.8
2015,4,12,8,727.1,-2.4,32,0,311,9.5
2015,4,12,9,727.2,0,30,0,318,8.3
2015,4,12,10,727.1,-0.4,29,0,319,9.1
2015,4,12,11,727,-2.3,33,0,321,7.9
2015,4,12,12,727.2,-4.2,38,0,10,5.6
2015,4,12,13,727.6,-4.5,35,0,6,7.6
2015,4,12,14,728,-4.4,34,0,355,8.1
2015,4,12,15,728.2,-5,34,0,358,6.2
2015,4,12,16,728,-5.3,32,0,326,7.8
2015,4,12,17,727.8,-5.4,33,0,331,5.7
2015,4,12,18,727.4,-5.4,33,0,359,8.1
2015,4,12,19,727.2,-5.2,33,0,360,8
2015,4,12,20,726.9,-4.8,34,0,358,8.7
2015,4,12,21,726.3,-5.9,36,0,355,11.7
2015,4,12,22,726.2,-6.2,37,0,358,10.6
2015,4,12,23,726.8,-4.5,34,0,354,10
2015,4,13,0,727.1,-2.3,28,0,9,9.7
2015,4,13,1,727.7,-0.7,27,0,68,2.1
2015,4,13,2,728.1,1.6,21,0,232,1.3
2015,4,13,3,728,1.8,26,0,74,2.5
2015,4,13,4,727.9,5.1,25,0,40,3.1
2015,4,13,5,727.5,5.1,23,0,149,1.4
2015,4,13,6,727,6,20,0,193,2.1
2015,4,13,7,726.4,7.7,19,0,287,2.4
2015,4,13,8,725.5,9,21,0,45,3.1
2015,4,13,9,725.1,7.5,23,0,72,3.2
2015,4,13,10,724.9,5,25,0,83,3.9
2015,4,13,11,724.7,4.2,26,0,190,1.5
2015,4,13,12,724.3,3.8,27,0,202,3.5
2015,4,13,13,724.5,3.4,27,0,216,6.6
2015,4,13,14,724.6,4.1,23,0,313,3.2
2015,4,13,15,724.5,2.3,32,0,214,4.9
2015,4,13,16,724.1,1.8,35,0,212,5.8
2015,4,13,17,723.5,2.3,29,0,215,8.7
2015,4,13,18,722.8,2.1,31,0,216,11.3
2015,4,13,19,722,1.6,45,0,216,12
2015,4,13,20,721.4,2.3,41,0,214,12.1
2015,4,13,21,721.1,3.4,33,0,218,11.8
2015,4,13,22,721.2,3.8,33,0,219,10.3
2015,4,13,23,721.5,2.9,42,0,218,9.1
2015,4,14,0,722,4.4,42,0,216,8.2
2015,4,14,1,722.2,5.6,39,0,220,6
2015,4,14,2,722.6,6.9,42,0,223,2.9
2015,4,14,3,722.9,6.2,51,0,258,3.8
2015,4,14,4,722.6,7.6,48,0,304,2.2
2015,4,14,5,722.4,8.5,48,0,301,1.7
2015,4,14,6,722,8,40,0,303,3.3
2015,4,14,7,721.2,9.5,29,0,39,2.6
2015,4,14,8,721.1,8.1,25,0,37,5.2
2015,4,14,9,720.6,7.2,26,0,33,4
2015,4,14,10,720.5,6.7,27,0,39,4.2
2015,4,14,11,721,5.9,25,0,298,3.8
2015,4,14,12,721.2,5.2,24,0,294,4.6
2015,4,14,13,721.6,5.5,24,0,289,5.5
2015,4,14,14,721.6,5.2,24,0,278,5.4
2015,4,14,15,721.1,4.8,27,0,253,6.6
2015,4,14,16,720.7,4.8,25,0,256,6
2015,4,14,17,720.4,4.9,24,0,241,7.2
2015,4,14,18,719.7,4.7,24,0,236,8.4
2015,4,14,19,719,3.5,37,0,225,8.8
2015,4,14,20,718.7,4.4,27,0,236,10.8
2015,4,14,21,718.4,4.4,26,0,236,11.6
2015,4,14,22,718.8,4.1,28,0,219,10
2015,4,14,23,719.4,4.7,24,0,224,9.2
2015,4,15,0,720.3,5.3,25,0,225,7.4
2015,4,15,1,720.6,6.2,25,0,226,7.4
2015,4,15,2,721.2,8.4,26,0,265,4.2
2015,4,15,3,721.7,9.4,27,0,274,3.9
2015,4,15,4,721.7,10.8,23,0,283,4.5
2015,4,15,5,721.5,11,20,0,278,4.8
2015,4,15,6,721.7,11.9,23,0,272,5.8
2015,4,15,7,721.2,12.6,13,0,288,9.2
2015,4,15,8,721.5,13.8,13,0,315,6.7
2015,4,15,9,721.6,13.8,13,0,314,6.7
2015,4,15,10,721.9,12.7,13,0,318,5.9
2015,4,15,11,721.8,8.8,23,0,32,5.3
2015,4,15,12,722,7.3,28,0,11,7.5
2015,4,15,13,722.3,6.6,35,0,37,10.9
2015,4,15,14,723.2,5.7,42,0,29,8.4
2015,4,15,15,723.1,5.1,43,0,6,10.1
2015,4,15,16,723.3,4,47,0,34,9.6
2015,4,15,17,723.4,1.8,55,0,48,8.1
2015,4,15,18,722.5,2.6,49,0,16,10.6
2015,4,15,19,722.2,2.9,47,0,21,9.3
2015,4,15,20,721.8,1.8,49,0,31,8.6
2015,4,15,21,721.7,1.4,51,0,54,5.7
2015,4,15,22,721.4,3.5,44,0,93,3.8
2015,4,15,23,721.2,3.1,45,0,127,6
2015,4,16,0,720.8,4.5,42,0,149,11.1
2015,4,16,1,720.7,5.3,44,0,148,10
2015,4,16,2,720.5,6.6,44,0,145,5.9
2015,4,16,3,720.3,10.4,36,0,185,4.7
2015,4,16,4,719.4,11,31,0,220,9.8
2015,4,16,5,718.8,11.7,31,0,215,8.4
2015,4,16,6,718.4,13,29,0,228,5.1
2015,4,16,7,717.8,13.1,32,0,240,5.3
2015,4,16,8,717.1,13.2,33,0,208,5.2
2015,4,16,9,716.8,9.9,43,0,116,2.7
2015,4,16,10,717.3,7.7,48,0,85,2.9
2015,4,16,11,718,6.6,51,0,93,3.3
2015,4,16,12,718.2,6.3,53,0,145,4
2015,4,16,13,718.6,8,59,0,193,3.4
2015,4,16,14,718.9,8.2,64,0,213,6
2015,4,16,15,718.2,8.2,64,0,208,8.5
2015,4,16,16,718,8.1,65,0,217,11.6
2015,4,16,17,717.1,7.7,67,0,221,12.3
2015,4,16,18,716.6,6.8,73,0,227,12.6
2015,4,16,19,715.6,6.5,76,0,226,14.8
2015,4,16,20,715.1,6.2,80,0,222,14.7
2015,4,16,21,715.5,6.6,77,0,220,9.8
2015,4,16,22,715.4,6.7,75,0,208,7.8
2015,4,16,23,715.4,6.8,73,0,189,6.4
2015,4,17,0,716.2,7.4,71,0,193,4.4
2015,4,17,1,716.4,8.1,69,0,188,3.3
2015,4,17,2,716.6,7.8,52,0,112,2.3
2015,4,17,3,716.8,8.9,49,0,134,2.8
2015,4,17,4,716.7,8.8,66,0,190,3.9
2015,4,17,5,716.5,9.5,63,0,177,2.9
2015,4,17,6,716.1,9.6,58,0,70,2
2015,4,17,7,715.8,9.1,59,0,73,2.5
2015,4,17,8,715.5,12.4,52,0,59,4.3
2015,4,17,9,715.3,9.5,64,0,76,3.7
2015,4,17,10,715.5,7.9,71,0,89,2.7
2015,4,17,11,715.7,8.9,71,0,174,4.9
2015,4,17,12,716.1,7.1,86,0.7,188,4.5
2015,4,17,13,716.7,6.3,89,0.5,140,2
2015,4,17,14,716.6,5.1,94,0.5,70,5.7
2015,4,17,15,716.8,4.5,97,0,73,5.3
2015,4,17,16,716.5,4.1,98,3.9,62,7.9
2015,4,17,17,716.1,3.1,99,2,36,10.1
2015,4,17,18,715.2,2,99,3.8,35,12.8
2015,4,17,19,715,0.1,99,1,18,13.6
2015,4,17,20,714.9,-0.5,99,1.8,23,12.4
2015,4,17,21,715.6,-1,99,0.2,10,8.4
2015,4,17,22,716.4,-1.5,99,1.1,7,6
2015,4,17,23,715.9,-2.7,99,1.9,15,14.3
2015,4,18,0,717.4,-2,99,0,30,8.8
2015,4,18,1,718.1,-1.8,99,0.1,3,7
2015,4,18,2,718.5,-1.6,99,0.5,14,7.5
2015,4,18,3,718.7,-1.4,99,0.2,18,7.2
2015,4,18,4,719.2,-1.1,99,0,358,5.2
2015,4,18,5,719,-1.4,99,0.5,318,4
2015,4,18,6,718.8,-1.3,99,0.8,323,4.6
2015,4,18,7,718.6,-1.1,99,0.4,337,3.4
2015,4,18,8,718.3,-0.9,99,0.1,0,0
2015,4,18,9,718.2,-1,99,0,0,0
2015,4,18,10,718.3,-1,99,0.1,0,0
2015,4,18,11,719,-1.1,99,0,0,0
2015,4,18,12,719.2,-1.3,99,0,42,5.4
2015,4,18,13,719.4,-1.4,99,0,38,7.6
2015,4,18,14,719.8,-1.2,99,0,23,7.5
2015,4,18,15,719.9,-1.5,99,0.1,35,7.2
2015,4,18,16,720.4,-1.4,99,0.3,39,6.3
2015,4,18,17,720.1,-1.4,99,0.8,35,7.2
2015,4,18,18,720,-1.5,99,0.1,43,5.9
2015,4,18,19,719.9,-1.4,99,0.2,36,5.1
2015,4,18,20,719.5,-1.4,99,0.1,32,4.2
2015,4,18,21,720.1,-1.3,99,0.1,7,4.3
2015,4,18,22,720.1,-1.2,99,0,8,5
2015,4,18,23,720,-1.5,99,0,36,6.7
2015,4,19,0,720.7,-1.7,99,0,23,6.9
2015,4,19,1,721.1,-1,99,0,30,6
2015,4,19,2,721.4,-0.7,99,0,33,6.2
2015,4,19,3,721.7,0,99,0,49,6.5
2015,4,19,4,722,0.8,99,0,60,3.9
2015,4,19,5,721.6,2.1,87,0,71,4
2015,4,19,6,721.4,2.7,84,0,52,3.8
2015,4,19,7,721,4.4,79,0,41,5.8
2015,4,19,8,720.7,5.3,74,0,26,3.4
2015,4,19,9,720.7,4.2,70,0,49,4.2
2015,4,19,10,720.9,3.8,73,0,42,3.6
2015,4,19,11,721.1,3,75,0,64,2
2015,4,19,12,721.5,1.2,82,0,87,3.7
2015,4,19,13,721.9,1.1,79,0,72,2.8
2015,4,19,14,722.4,0.7,82,0,69,3.7
2015,4,19,15,722.4,1.2,72,0,8,3.2
2015,4,19,16,722.4,1.2,68,0,17,5
2015,4,19,17,722,1,62,0,19,3.5
2015,4,19,18,721.5,0.9,73,0,235,3.9
2015,4,19,19,721,0.2,82,0,212,5.9
2015,4,19,20,720.5,0.5,82,0,230,8.5
2015,4,19,21,720.2,0,88,0,221,7.3
2015,4,19,22,720.3,-0.3,92,0,226,8.5
2015,4,19,23,720.7,0,98,0,228,9
2015,4,20,0,721,-0.4,99,0,228,7.9
2015,4,20,1,721.4,-0.3,99,0,228,7.5
2015,4,20,2,721.4,-0.5,99,0,233,7.6
2015,4,20,3,721.9,-0.8,96,0,236,2.9
2015,4,20,4,721.2,2.5,83,0.2,113,2.4
2015,4,20,5,720.6,3.3,79,0,204,3.8
2015,4,20,6,720.1,3.2,78,0.1,174,3.6
2015,4,20,7,719.4,1.5,93,0.3,83,3.4
2015,4,20,8,719,-1.4,99,5.5,55,6.1
2015,4,20,9,719.5,-2,99,1.2,31,7.7
2015,4,20,10,719.5,-2.3,99,2,27,9.8
2015,4,20,11,720.1,-2.3,99,1.6,34,12
2015,4,20,12,721.6,-2.4,99,0.5,39,7.7
2015,4,20,13,722.5,-2.2,99,1,34,8.5
2015,4,20,14,722.5,-2.3,99,0.6,30,7.3
2015,4,20,15,722.9,-2.3,99,0.1,34,7.2
2015,4,20,16,723.5,-2.6,99,0,35,4.3
2015,4,20,17,723.8,-2.7,99,0,73,2
2015,4,20,18,723.7,-2.7,99,0,6,3.4
2015,4,20,19,723.8,-3.3,99,0.2,360,3.3
2015,4,20,20,723.7,-3.9,99,0,354,3.6
2015,4,20,21,724,-4.2,99,0,344,2.8
2015,4,20,22,724.3,-4.1,98,0,341,2
2015,4,20,23,724.9,-3.4,96,0,350,1.9
2015,4,21,0,725.5,-2.6,95,0,330,2.7
2015,4,21,1,725.9,-1.7,96,0,0,0
2015,4,21,2,726.5,-0.2,91,0,309,4.1
2015,4,21,3,726.3,1.8,80,0,56,3.8
2015,4,21,4,726.5,3.1,72,0,31,2.8
2015,4,21,5,726.1,2.8,70,0,322,2
2015,4,21,6,726,4,62,0,319,2.1
2015,4,21,7,725.7,0.7,79,0,338,5.8
2015,4,21,8,725.3,5.5,45,0,64,2
2015,4,21,9,725,4.8,34,0,31,5.6
2015,4,21,10,725,3.8,37,0,23,4.2
2015,4,21,11,725.3,2.5,38,0,49,3.4
2015,4,21,12,725.7,1.7,44,0,85,3.9
2015,4,21,13,726.4,0.9,50,0,70,3.3
2015,4,21,14,726.8,0.7,51,0,71,3.5
2015,4,21,15,726.8,1.5,45,0,116,2.5
2015,4,21,16,726.6,1.5,49,0,138,3.3
2015,4,21,17,726.5,1,52,0,167,4.5
2015,4,21,18,726,1.1,50,0,166,3.8
2015,4,21,19,725.7,0.8,50,0,185,3.6
2015,4,21,20,725.4,1.2,43,0,159,6.7
2015,4,21,21,725.1,1,47,0,161,8.3
2015,4,21,22,725,1,47,0,158,8.3
2015,4,21,23,725.1,1.2,45,0,165,8.5
2015,4,22,0,725.4,1.7,42,0,171,8.8
2015,4,22,1,725.7,2.9,40,0,198,5.5
2015,4,22,2,726,5,34,0,208,4.3
2015,4,22,3,726.1,4.7,38,0,210,8.2
2015,4,22,4,725.7,4.4,40,0,231,10
2015,4,22,5,725,5.2,46,0,229,8.7
2015,4,22,6,724.6,4.9,56,0,220,9.5
2015,4,22,7,724.1,5.8,54,0,227,5.7
2015,4,22,8,724,5.4,51,0,204,6.6
2015,4,22,9,723.5,6.3,51,0,237,6.2
2015,4,22,10,723.6,5.4,54,0,236,6
2015,4,22,11,723.6,3.7,58,0,221,6.3
2015,4,22,12,723.8,2.4,64,0,228,7
2015,4,22,13,724.3,1.9,68,0,226,7.5
2015,4,22,14,724.3,1.2,75,0,223,9.7
2015,4,22,15,724.3,0.6,81,0,216,10
2015,4,22,16,724.2,0.2,83,0,219,11.5
2015,4,22,17,724.3,0,86,0,217,11.8
2015,4,22,18,724.1,-0.7,89,0,218,11.3
2015,4,22,19,724.3,-0.5,90,0,222,12.4
2015,4,22,20,724.5,0.2,87,0,211,7.6
2015,4,22,21,724.4,2,66,0,293,3.6
2015,4,22,22,724.7,2.8,55,0,330,5
2015,4,22,23,724.7,4.1,40,0,351,5
2015,4,23,0,725.5,5.5,42,0,353,3.4
2015,4,23,1,725.9,6.2,40,0,342,2.5
2015,4,23,2,726.4,7.4,48,0,324,1.7
2015,4,23,3,726.5,9.2,47,0,40,3.3
2015,4,23,4,726.5,9,38,0,79,4.2
2015,4,23,5,726.4,8.7,35,0,104,4.3
2015,4,23,6,726.4,9.6,41,0,56,2.4
2015,4,23,7,726.4,8.7,54,0,19,1.4
2015,4,23,8,726.3,8.3,47,0,69,2.7
2015,4,23,9,726.3,7.9,44,0,62,2.3
2015,4,23,10,726.3,7.6,47,0,60,4.1
2015,4,23,11,726.4,6.5,52,0,107,2.7
2015,4,23,12,726.9,5.2,59,0,69,1.8
2015,4,23,13,727.5,4.7,63,0,34,2.9
2015,4,23,14,728.1,4.7,64,0,22,3.1
2015,4,23,15,728.4,4.7,61,0,14,2.7
2015,4,23,16,728.2,4.6,57,0,11,3.2
2015,4,23,17,727.9,4.3,51,0,43,2.9
2015,4,23,18,727.7,4.6,50,0,1,1.1
2015,4,23,19,727.5,4.4,38,0,317,1.9
2015,4,23,20,727.5,4.5,48,0,8,1.3
2015,4,23,21,727.4,4.3,47,0,23,1.8
2015,4,23,22,727.5,4.1,49,0,24,2.2
2015,4,23,23,727.8,4.4,50,0,66,2
2015,4,24,0,728.4,6.8,45,0,39,2.5
2015,4,24,1,728.6,9,40,0,64,3.7
2015,4,24,2,728.7,9.5,42,0,55,4.5
2015,4,24,3,728.8,9.7,37,0,70,5.3
2015,4,24,4,729.2,3.4,70,0,294,3.1
2015,4,24,5,728.6,4.2,75,0.2,215,3.6
2015,4,24,6,728.1,8.9,46,0,187,1.6
2015,4,24,7,727.8,8.7,43,0,303,3.2
2015,4,24,8,727.3,10.5,41,0,343,1.9
2015,4,24,9,727,9.5,43,0,37,2.7
2015,4,24,10,727,7.7,45,0,74,2
2015,4,24,11,727.2,6.6,46,0,67,2
2015,4,24,12,727.5,5.9,50,0,101,3.4
2015,4,24,13,727.9,3.8,73,0,80,3.9
2015,4,24,14,728.3,4.5,66,0,115,4.4
2015,4,24,15,728.4,5.8,53,0,103,2.7
2015,4,24,16,728.4,5.4,56,0,126,2.4
2015,4,24,17,728.1,5.3,51,0,151,2.1
2015,4,24,18,727.7,4.9,52,0,168,2.3
2015,4,24,19,727.4,4.7,53,0,175,3
2015,4,24,20,727.1,4.5,52,0,224,5
2015,4,24,21,727,3.8,68,0,224,6.6
2015,4,24,22,726.9,3.5,81,0,223,6.4
2015,4,24,23,727.2,3.8,81,0,221,6.5
2015,4,25,0,727.6,4.8,78,0,219,4.8
2015,4,25,1,727.9,6.2,69,0,230,3.8
2015,4,25,2,728,7.4,54,0,235,2.8
2015,4,25,3,728,7.3,57,0,221,2.9
2015,4,25,4,727.6,6.3,54,0,84,4.6
2015,4,25,5,726.9,5.8,61,0,66,7.1
2015,4,25,6,726.1,8,53,0,68,5.6
2015,4,25,7,725.7,7.5,51,0,100,4.3
2015,4,25,8,724.8,8.6,49,0,75,3.3
2015,4,25,9,724.8,8,51,0,72,4.6
2015,4,25,10,724.7,7.1,52,0,105,2.6
2015,4,25,11,724.6,6,56,0,134,4.1
2015,4,25,12,724.5,4.7,67,0,216,3.7
2015,4,25,13,725.1,3.9,73,0,221,6.8
2015,4,25,14,725.6,3.8,76,0,226,7.8
2015,4,25,15,725.5,3.1,82,0,224,8.6
2015,4,25,16,724.9,3.1,83,0,223,9.7
2015,4,25,17,724.4,3,89,0,222,10.6
2015,4,25,18,723.9,2.4,97,0,224,11.4
2015,4,25,19,723.6,2.4,93,0,224,11.1
2015,4,25,20,723.4,2.2,93,0,223,11
2015,4,25,21,723.1,2.1,95,0,217,9.7
2015,4,25,22,723,2.3,92,0,221,8.5
2015,4,25,23,723.3,2.3,93,0,225,8.2
2015,4,26,0,723.7,3,93,0,226,6.7
2015,4,26,1,724,4.1,92,0,239,5.2
2015,4,26,2,724.2,5.1,90,0,236,5.4
2015,4,26,3,724.3,7.3,80,0,250,3.7
2015,4,26,4,724.1,8.2,67,0,283,3.4
2015,4,26,5,723.3,9.3,59,0,247,4.5
2015,4,26,6,722.8,9.1,60,0,259,4.1
2015,4,26,7,722.4,10.5,49,0,108,3.5
2015,4,26,8,721.6,10.9,37,0,297,7.2
2015,4,26,9,721.5,11.6,23,0,296,7.8
2015,4,26,10,722,11.4,28,0,306,5.7
2015,4,26,11,722.3,10.2,32,0,303,4.7
2015,4,26,12,722.6,8.4,36,0,310,5.8
2015,4,26,13,722.9,8.4,29,0,296,5.2
