stationID,lon,lat,altitude,siteLevel,totalCloud,WD,WV,airPressure,Transformation_3h,pastWeather1,pastWeather2,rainfall_6h,lowCloudiness,lowCloudCover,lowCloudHigh,dewPoint,visibility,currentWeather,temperature,lowCloudiness,highCloudiness,flag1,flag2,temperatureChange_24h,transformer_24h,year,month,day,hour
52674,101.93,38.22,2094,16,9,220,5,9999,-1,0,0,0,9999,9999,9999,-24,30,0,-9.3,9999,9999,1,2,9999,9999,2017,12,31,23
52674,101.93,38.22,2094,16,9,290,3,9999,-13,0,0,0,9999,9999,9999,-24.4,30,0,-11.4,9999,9999,1,2,1,-3,2018,1,1,2
52674,101.93,38.22,2094,16,9,220,2,9999,-7,0,0,0,9999,9999,9999,-24.6,30,0,-14,9999,9999,1,2,-5,-2,2018,1,1,5
52674,101.93,38.22,2094,16,0,180,1,9999,-1,0,0,0,9999,0,9999,-26.3,30,0,-16.5,9999,9999,1,2,-8,-2,2018,1,1,8
52674,101.93,38.22,2094,16,0,290,2,9999,14,0,0,0,9999,0,9999,-23.7,30,0,-7,9999,9999,1,2,9999,9999,2018,1,1,11
52674,101.93,38.22,2094,16,0,20,3,9999,-19,0,0,0,9999,0,9999,-23.7,30,0,-4.1,9999,9999,1,2,-5,0,2018,1,1,14
52674,101.93,38.22,2094,16,2,40,4,9999,11,0,0,0,9999,2,2500,-22.2,30,0,-4.8,9999,9999,1,2,-4,0,2018,1,1,17
52674,101.93,38.22,2094,16,0,160,3,9999,27,0,0,0,9999,0,9999,-23.4,30,0,-12,9999,9999,1,2,-3,1,2018,1,1,20
52674,101.93,38.22,2094,16,9,160,3,9999,3,0,0,0,9999,9999,9999,-23.4,30,0,-13.6,9999,9999,1,2,9999,9999,2018,1,1,23
52674,101.93,38.22,2094,16,9,340,1,9999,-5,0,0,0,9999,9999,9999,-22.1,30,0,-11.2,9999,9999,1,2,0,2,2018,1,2,2
52674,101.93,38.22,2094,16,9,160,2,9999,-4,0,0,0,9999,9999,9999,-22.9,30,0,-13.8,9999,9999,1,2,0,3,2018,1,2,5
52674,101.93,38.22,2094,16,7,180,2,9999,11,0,0,0,9999,7,2500,-22.8,30,0,-16.8,9999,9999,1,2,0,4,2018,1,2,8
52674,101.93,38.22,2094,16,7,70,3,9999,11,0,0,0,9999,7,1500,-18,30,0,-11.3,9999,9999,1,2,9999,9999,2018,1,2,11
52674,101.93,38.22,2094,16,7,70,6,9999,-22,0,0,0,9999,7,1500,-18.7,30,0,-9.6,9999,9999,1,2,-6,3,2018,1,2,14
52674,101.93,38.22,2094,16,7,90,5,9999,9,0,0,0,9999,7,1500,-18.6,30,0,-10.2,9999,9999,1,2,-5,3,2018,1,2,17
52674,101.93,38.22,2094,16,7,160,3,9999,16,0,0,0,9999,7,1500,-20.8,30,0,-14.9,9999,9999,1,2,-3,2,2018,1,2,20
52674,101.93,38.22,2094,16,9,70,2,9999,6,0,0,0,9999,9999,9999,-19.5,30,0,-14.1,9999,9999,1,2,9999,9999,2018,1,2,23
52674,101.93,38.22,2094,16,9,110,1,9999,-11,0,0,0,9999,9999,9999,-21.3,30,0,-15.4,9999,9999,1,2,-4,2,2018,1,3,2
52674,101.93,38.22,2094,16,9,90,2,9999,-14,0,0,0,9999,9999,9999,-19,30,0,-15.4,9999,9999,1,2,-2,1,2018,1,3,5
52674,101.93,38.22,2094,16,8,290,1,9999,-9,0,0,0,9999,8,1500,-19.6,30,0,-15.8,9999,9999,1,2,1,-1,2018,1,3,8
52674,101.93,38.22,2094,16,7,360,2,9999,-2,0,0,0,9999,7,1500,-17.9,30,0,-12.6,9999,9999,1,2,9999,9999,2018,1,3,11
52674,101.93,38.22,2094,16,7,90,6,9999,-26,7,0,0,9999,7,1500,-16.6,21,70,-12.7,9999,9999,1,2,-3,-3,2018,1,3,14
