,stationID,lon,lat,altitude,siteLevel,totalCloud,WD,WV,airPressure,Transformation_3h,pastWeather1,pastWeather2,rainfall_6h,lowCloudiness,lowCloudCover,lowCloudHigh,dewPoint,visibility,currentWeather,temperature,midCloudiness,highCloudiness,flag1,flag2,temperatureChange_24h,transformer_24h,time,year,month,day,hour
0,52787.0,102.87,37.2,3044.0,4.0,9.0,320.0,4.0,9999.0,-5.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-22.7,30.0,0.0,-17.4,9999.0,9999.0,1.0,2.0,1.0,-5.0,2018-02-01 02:00,2018.0,2.0,1.0,2.0
1,52787.0,102.87,37.2,3044.0,4.0,9.0,140.0,1.0,9999.0,-8.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-25.3,30.0,0.0,-17.9,9999.0,9999.0,1.0,2.0,1.0,-3.0,2018-02-01 05:00,2018.0,2.0,1.0,5.0
2,52787.0,102.87,37.2,3044.0,4.0,1.0,160.0,3.0,9999.0,-1.0,0.0,0.0,0.0,9999.0,1.0,2500.0,-25.1,30.0,0.0,-19.0,9999.0,9999.0,1.0,2.0,-1.0,-3.0,2018-02-01 08:00,2018.0,2.0,1.0,8.0
3,52787.0,102.87,37.2,3044.0,4.0,0.0,340.0,9.0,9999.0,16.0,0.0,0.0,0.0,9999.0,0.0,9999.0,-23.0,30.0,0.0,-15.5,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-02-01 11:00,2018.0,2.0,1.0,11.0
4,52787.0,102.87,37.2,3044.0,4.0,0.0,160.0,8.0,9999.0,-17.0,0.0,0.0,0.0,9999.0,0.0,9999.0,-16.8,29.0,0.0,-6.0,9999.0,9999.0,1.0,2.0,-3.0,-2.0,2018-02-01 14:00,2018.0,2.0,1.0,14.0
5,52787.0,102.87,37.2,3044.0,4.0,2.0,290.0,6.0,9999.0,11.0,0.0,0.0,0.0,9999.0,2.0,2500.0,-21.4,30.0,0.0,-10.2,9999.0,9999.0,1.0,2.0,-3.0,-1.0,2018-02-01 17:00,2018.0,2.0,1.0,17.0
6,52787.0,102.87,37.2,3044.0,4.0,7.0,360.0,9.0,9999.0,25.0,0.0,0.0,0.0,9999.0,7.0,1500.0,-23.8,30.0,0.0,-20.0,9999.0,9999.0,1.0,2.0,-6.0,4.0,2018-02-01 20:00,2018.0,2.0,1.0,20.0
7,52787.0,102.87,37.2,3044.0,4.0,9.0,290.0,9.0,9999.0,12.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-25.2,30.0,0.0,-23.2,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-02-01 23:00,2018.0,2.0,1.0,23.0
8,52787.0,102.87,37.2,3044.0,4.0,9.0,140.0,2.0,9999.0,-8.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-22.1,30.0,0.0,-18.2,9999.0,9999.0,1.0,2.0,2.0,-2.0,2018-02-03 02:00,2018.0,2.0,3.0,2.0
9,52787.0,102.87,37.2,3044.0,4.0,9.0,290.0,3.0,9999.0,-14.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-23.9,30.0,0.0,-16.2,9999.0,9999.0,1.0,2.0,3.0,-3.0,2018-02-03 05:00,2018.0,2.0,3.0,5.0
10,52787.0,102.87,37.2,3044.0,4.0,0.0,320.0,2.0,9999.0,1.0,0.0,0.0,0.0,9999.0,0.0,9999.0,-24.8,30.0,0.0,-18.7,9999.0,9999.0,1.0,2.0,1.0,-3.0,2018-02-03 08:00,2018.0,2.0,3.0,8.0
11,52787.0,102.87,37.2,3044.0,4.0,0.0,270.0,2.0,9999.0,6.0,0.0,0.0,0.0,9999.0,0.0,9999.0,-24.3,29.0,0.0,-11.7,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-02-03 11:00,2018.0,2.0,3.0,11.0
12,52787.0,102.87,37.2,3044.0,4.0,0.0,340.0,8.0,9999.0,-15.0,0.0,0.0,0.0,9999.0,0.0,9999.0,-24.6,30.0,0.0,-9.1,9999.0,9999.0,1.0,2.0,1.0,-2.0,2018-02-03 14:00,2018.0,2.0,3.0,14.0
13,52787.0,102.87,37.2,3044.0,4.0,5.0,360.0,7.0,9999.0,4.0,0.0,0.0,0.0,9999.0,5.0,1500.0,-35.1,30.0,0.0,-11.3,9999.0,9999.0,1.0,2.0,2.0,-2.0,2018-02-03 17:00,2018.0,2.0,3.0,17.0
14,52787.0,102.87,37.2,3044.0,4.0,7.0,160.0,4.0,9999.0,15.0,0.0,0.0,0.0,9999.0,7.0,1500.0,-25.2,30.0,0.0,-15.8,9999.0,9999.0,1.0,2.0,0.0,-1.0,2018-02-03 20:00,2018.0,2.0,3.0,20.0
15,52787.0,102.87,37.2,3044.0,4.0,9.0,160.0,3.0,9999.0,0.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-24.5,30.0,0.0,-18.6,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-02-03 23:00,2018.0,2.0,3.0,23.0
16,52787.0,102.87,37.2,3044.0,4.0,9.0,140.0,4.0,9999.0,-8.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-24.6,30.0,0.0,-19.2,9999.0,9999.0,1.0,2.0,-1.0,-1.0,2018-02-04 02:00,2018.0,2.0,4.0,2.0
17,52787.0,102.87,37.2,3044.0,4.0,9.0,140.0,2.0,9999.0,-11.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,-22.4,30.0,0.0,-18.4,9999.0,9999.0,1.0,2.0,-2.0,-1.0,2018-02-04 05:00,2018.0,2.0,4.0,5.0
18,52787.0,102.87,37.2,3044.0,4.0,1.0,320.0,2.0,9999.0,5.0,0.0,0.0,0.0,9999.0,1.0,1500.0,-25.2,30.0,0.0,-16.4,9999.0,9999.0,1.0,2.0,2.0,0.0,2018-02-04 08:00,2018.0,2.0,4.0,8.0
