,stationID,lon,lat,altitude,siteLevel,totalCloud,WD,WV,airPressure,Transformation_3h,pastWeather1,pastWeather2,rainfall_6h,lowCloudiness,lowCloudCover,lowCloudHigh,dewPoint,visibility,currentWeather,temperature,lowCloudiness,highCloudiness,flag1,flag2,temperatureChange_24h,transformer_24h,time,year,month,day,hour
0,52679.0,102.67,37.92,1532.0,32.0,4.0,110.0,2.0,9999.0,-16.0,0.0,0.0,0.0,9999.0,4.0,1000.0,9.5,30.0,0.0,35.1,9999.0,9999.0,1.0,2.0,8.0,-4.0,2018-07-30 17:00,2018.0,7.0,30.0,17.0
1,52679.0,102.67,37.92,1532.0,32.0,0.0,90.0,2.0,9999.0,6.0,0.0,0.0,0.0,9999.0,0.0,2000.0,12.9,24.0,0.0,31.1,9999.0,9999.0,1.0,2.0,6.0,-3.0,2018-07-30 20:00,2018.0,7.0,30.0,20.0
2,52679.0,102.67,37.92,1532.0,32.0,9.0,110.0,4.0,9999.0,14.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,13.4,23.0,0.0,27.9,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-07-30 23:00,2018.0,7.0,30.0,23.0
3,52679.0,102.67,37.92,1532.0,32.0,9.0,110.0,3.0,9999.0,11.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,14.7,26.0,0.0,26.3,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-07-31 23:00,2018.0,7.0,31.0,23.0
4,52679.0,102.67,37.92,1532.0,32.0,9.0,160.0,3.0,9999.0,-1.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,14.6,30.0,0.0,22.5,9999.0,9999.0,1.0,2.0,-1.0,-3.0,2018-08-01 02:00,2018.0,8.0,1.0,2.0
5,52679.0,102.67,37.92,1532.0,32.0,9.0,220.0,1.0,9999.0,-2.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,14.8,14.0,0.0,19.3,9999.0,9999.0,1.0,2.0,0.0,-2.0,2018-08-01 05:00,2018.0,8.0,1.0,5.0
6,52679.0,102.67,37.92,1532.0,32.0,0.0,290.0,5.0,9999.0,11.0,0.0,0.0,0.0,9999.0,0.0,9999.0,13.2,16.0,0.0,23.3,9999.0,9999.0,1.0,2.0,1.0,-2.0,2018-08-01 08:00,2018.0,8.0,1.0,8.0
7,52679.0,102.67,37.92,1532.0,32.0,0.0,360.0,5.0,9999.0,5.0,0.0,0.0,0.0,9999.0,0.0,9999.0,14.1,17.0,0.0,27.4,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-08-01 11:00,2018.0,8.0,1.0,11.0
8,52679.0,102.67,37.92,1532.0,32.0,0.0,320.0,4.0,9999.0,-13.0,0.0,0.0,0.0,9999.0,0.0,1000.0,15.5,28.0,0.0,30.2,9999.0,9999.0,1.0,2.0,-4.0,1.0,2018-08-01 14:00,2018.0,8.0,1.0,14.0
9,52679.0,102.67,37.92,1532.0,32.0,7.0,20.0,3.0,9999.0,-16.0,0.0,0.0,0.0,9999.0,7.0,1000.0,14.2,27.0,0.0,32.0,9999.0,9999.0,1.0,2.0,-2.0,0.0,2018-08-01 17:00,2018.0,8.0,1.0,17.0
10,52679.0,102.67,37.92,1532.0,32.0,7.0,270.0,1.0,9999.0,1.0,0.0,0.0,0.0,9999.0,7.0,2500.0,15.8,24.0,0.0,28.2,9999.0,9999.0,1.0,2.0,-2.0,0.0,2018-08-01 20:00,2018.0,8.0,1.0,20.0
11,52679.0,102.67,37.92,1532.0,32.0,9.0,270.0,3.0,9999.0,19.0,0.0,0.0,0.0,9999.0,9999.0,9999.0,17.0,25.0,0.0,23.7,9999.0,9999.0,1.0,2.0,9999.0,9999.0,2018-08-01 23:00,2018.0,8.0,1.0,23.0
