,stationID,lon,lat,altitude,siteLevel,totalCloud,WD,WV,airPressure,Transformation_3h,pastWeather1,pastWeather2,rainfall_6h,lowCloudiness,lowCloudCover,lowCloudHigh,dewPoint,visibility,currentWeather,temperature,lowCloudiness,highCloudiness,flag1,flag2,temperatureChange_24h,transformer_24h,time,year,month,day,hour
0,52679.0,102.8739,37.8858,1540.2,12.0,9999.0,131.0,1.9,1009.8,4.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,4.5,11.3,9999.0,11.3,9999.0,9999.0,1.0,2.0,-3.4,17.0,2019-04-27 00:00,2019.0,4.0,27.0,0.0
1,52679.0,102.8739,37.8858,1540.2,12.0,9999.0,138.0,1.5,1009.0,-9.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,4.4,21.7,9999.0,10.3,9999.0,9999.0,1.0,2.0,-2.2,16.0,2019-04-27 01:00,2019.0,4.0,27.0,1.0
2,52679.0,102.8739,37.8858,1540.2,12.0,9999.0,128.0,1.0,1007.9,-16.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,4.2,24.1,9999.0,9.2,9999.0,9999.0,1.0,2.0,-4.9,10.0,2019-04-27 02:00,2019.0,4.0,27.0,2.0
3,52679.0,102.8739,37.8858,1540.2,12.0,9999.0,122.0,1.5,1007.7,-19.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,4.1,25.3,9999.0,7.5,9999.0,9999.0,1.0,2.0,-7.3,12.0,2019-04-27 03:00,2019.0,4.0,27.0,3.0
4,52679.0,102.8739,37.8858,1540.2,12.0,9999.0,90.0,1.4,1008.5,-14.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,3.8,23.2,9999.0,6.5,9999.0,9999.0,1.0,2.0,-7.7,14.0,2019-04-27 04:00,2019.0,4.0,27.0,4.0
5,52679.0,102.8739,37.8858,1540.2,12.0,9999.0,198.0,0.7,1009.3,-3.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,3.0,24.6,9999.0,5.5,9999.0,9999.0,1.0,2.0,-7.3,20.0,2019-04-27 05:00,2019.0,4.0,27.0,5.0
6,52679.0,102.8739,37.8858,1540.2,12.0,9999.0,144.0,1.3,1011.0,6.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,2.7,21.1,9999.0,4.2,9999.0,9999.0,1.0,2.0,-7.9,23.0,2019-04-27 06:00,2019.0,4.0,27.0,6.0
7,52679.0,102.8739,37.8858,1540.2,12.0,9999.0,9999.0,0.0,1013.3,19.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,2.0,17.5,9999.0,3.3,9999.0,9999.0,1.0,2.0,-8.2,30.0,2019-04-27 07:00,2019.0,4.0,27.0,7.0
8,52679.0,102.8739,37.8858,1540.2,12.0,9999.0,69.0,0.6,1013.6,30.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,3.7,14.4,9999.0,8.3,9999.0,9999.0,1.0,2.0,-5.0,40.0,2019-04-27 08:00,2019.0,4.0,27.0,8.0
9,52679.0,102.8739,37.8858,1540.2,12.0,9999.0,47.0,1.1,1013.2,30.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,3.9,11.8,9999.0,12.2,9999.0,9999.0,1.0,2.0,-2.8,46.0,2019-04-27 09:00,2019.0,4.0,27.0,9.0
10,52679.0,102.8739,37.8858,1540.2,12.0,9999.0,9999.0,0.0,1013.7,20.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,2.9,11.9,9999.0,14.1,9999.0,9999.0,1.0,2.0,-2.9,52.0,2019-04-27 10:00,2019.0,4.0,27.0,10.0
11,52679.0,102.8739,37.8858,1540.2,12.0,9999.0,104.0,2.9,1012.9,5.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,2.5,16.8,9999.0,16.5,9999.0,9999.0,1.0,2.0,-2.1,50.0,2019-04-27 11:00,2019.0,4.0,27.0,11.0
12,52679.0,102.8739,37.8858,1540.2,12.0,9999.0,96.0,1.6,1011.8,-5.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,2.2,17.3,9999.0,17.9,9999.0,9999.0,1.0,2.0,-1.7,50.0,2019-04-27 12:00,2019.0,4.0,27.0,12.0
13,52679.0,102.8739,37.8858,1540.2,12.0,9999.0,81.0,2.2,1010.7,-15.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,2.1,19.9,9999.0,19.2,9999.0,9999.0,1.0,2.0,-1.7,52.0,2019-04-27 13:00,2019.0,4.0,27.0,13.0
