stationID,lon,lat,altitude,siteLevel,totalCloud,WD,WV,airPressure,Transformation_3h,pastWeather1,pastWeather2,rainfall_6h,lowCloudiness,lowCloudCover,lowCloudHigh,dewPoint,visibility,currentWeather,temperature,midCloudiness,highCloudiness,flag1,flag2,temperatureChange_24h,transformer_24h,year,month,day,hour
52787,102.87,37.2,3045,4,7,360,3,9999,2,6,0,9999,9999,7,1000,1,30,0,7.1,9999,9999,1,2,9999,9999,2018,6,3,11
52787,102.87,37.2,3045,4,7,340,5,9999,-4,6,0,0,9999,7,1000,-4.6,30,0,10.1,9999,9999,1,2,-3,1,2018,6,3,14
52787,102.87,37.2,3045,4,7,360,3,9999,-7,0,0,0,9999,7,1000,-6,27,0,10.8,9999,9999,1,2,0,1,2018,6,3,17
52787,102.87,37.2,3045,4,7,140,8,9999,3,0,0,0,9999,7,1000,2.5,30,0,6.4,9999,9999,1,2,1,0,2018,6,3,20
52787,102.87,37.2,3045,4,9,180,5,9999,9,0,0,0,9999,9999,9999,3.3,30,0,4.6,9999,9999,1,2,9999,9999,2018,6,3,23
52787,102.87,37.2,3045,4,9,110,1,9999,-8,0,0,0,9999,9999,9999,0.9,27,0,4,9999,9999,1,2,-1,-1,2018,6,4,2
52787,102.87,37.2,3045,4,9,110,2,9999,-8,0,0,0,9999,9999,9999,-2.7,30,0,4.1,9999,9999,1,2,1,-1,2018,6,4,5
52787,102.87,37.2,3045,4,0,290,6,9999,-1,0,0,0,9999,0,9999,-4.6,29,0,8.9,9999,9999,1,2,5,-1,2018,6,4,8
52787,102.87,37.2,3045,4,1,340,7,9999,-1,0,0,0,9999,1,1000,-9.8,19,0,13.3,9999,9999,1,2,9999,9999,2018,6,4,11
52787,102.87,37.2,3045,4,7,20,6,9999,-7,0,0,0,9999,7,1000,-13.7,18,0,13.2,9999,9999,1,2,3,-2,2018,6,4,14
52787,102.87,37.2,3045,4,5,320,4,9999,-10,0,0,0,9999,5,1000,-9.1,17,0,15.9,9999,9999,1,2,5,-2,2018,6,4,17
52787,102.87,37.2,3045,4,2,110,7,9999,0,0,0,0,9999,2,1500,-2.2,22,0,11.5,9999,9999,1,2,5,-3,2018,6,4,20
52787,102.87,37.2,3045,4,9,160,4,9999,9,0,0,0,9999,9999,9999,-0.7,28,0,5.7,9999,9999,1,2,9999,9999,2018,6,4,23
52787,102.87,37.2,3045,4,9,110,3,9999,-8,0,0,0,9999,9999,9999,-0.9,29,0,5,9999,9999,1,2,1,-3,2018,6,5,2
52787,102.87,37.2,3045,4,9,110,2,9999,-9,0,0,0,9999,9999,9999,-3.2,27,0,7.3,9999,9999,1,2,3,-3,2018,6,5,5
52787,102.87,37.2,3045,4,5,20,1,9999,7,0,0,0,9999,5,2500,-1.3,21,0,13.4,9999,9999,1,2,5,-2,2018,6,5,8
52787,102.87,37.2,3045,4,2,340,4,9999,6,0,0,0,9999,2,1000,-8.3,17,0,16.8,9999,9999,1,2,9999,9999,2018,6,5,11
52787,102.87,37.2,3045,4,7,360,10,9999,-2,0,0,0,9999,7,1000,-7.6,17,0,16.8,9999,9999,1,2,4,-1,2018,6,5,14
52787,102.87,37.2,3045,4,7,360,7,9999,-1,0,0,0,9999,7,1000,-6.1,15,0,16.9,9999,9999,1,2,1,0,2018,6,5,17
52787,102.87,37.2,3045,4,5,360,8,9999,7,0,0,0,9999,5,1500,-7.4,17,0,14.6,9999,9999,1,2,3,1,2018,6,5,20
52787,102.87,37.2,3045,4,9,360,9,9999,23,0,0,0,9999,9999,9999,-4.3,20,0,12.3,9999,9999,1,2,9999,9999,2018,6,5,23
52787,102.87,37.2,3045,4,9,360,8,9999,-7,0,0,0,9999,9999,9999,-1.6,20,0,10,9999,9999,1,2,5,2,2018,6,6,2
52787,102.87,37.2,3045,4,9,20,5,9999,-9,0,0,0,9999,9999,9999,-2.9,25,0,8.6,9999,9999,1,2,1,2,2018,6,6,5
52787,102.87,37.2,3045,4,7,360,6,9999,11,0,0,0,9999,7,1500,-1.2,24,0,9.1,9999,9999,1,2,-4,3,2018,6,6,8
52787,102.87,37.2,3045,4,7,340,10,9999,2,0,0,0,9999,7,1000,1.1,18,0,9.2,9999,9999,1,2,9999,9999,2018,6,6,11
52787,102.87,37.2,3045,4,8,360,9,9999,-1,0,0,0,9999,8,1500,1.3,24,0,7.5,9999,9999,1,2,-9,3,2018,6,6,14
52787,102.87,37.2,3045,4,8,360,10,9999,9,8,0,9999,9999,8,1500,0.7,28,80,3.3,9999,9999,1,2,-14,4,2018,6,6,17
52787,102.87,37.2,3045,4,7,340,9,9999,4,8,0,2,9999,7,1500,0.5,29,0,5.3,9999,9999,1,2,-9,3,2018,6,6,20
52787,102.87,37.2,3045,4,9,270,1,9999,13,0,0,9999,9999,9999,9999,-0.6,30,0,3.3,9999,9999,1,2,9999,9999,2018,6,6,23
52787,102.87,37.2,3045,4,9,0,0,9999,-8,0,0,0,9999,9999,9999,-5.9,30,0,4.3,9999,9999,1,2,-6,2,2018,6,7,2
52787,102.87,37.2,3045,4,9,320,2,9999,-7,0,0,0,9999,9999,9999,-7.7,30,0,4.7,9999,9999,1,2,-4,2,2018,6,7,5
52787,102.87,37.2,3045,4,8,340,8,9999,2,0,0,0,9999,8,1500,-4.3,30,0,6.1,9999,9999,1,2,-3,1,2018,6,7,8
52787,102.87,37.2,3045,4,8,360,8,9999,2,0,0,0,9999,8,1500,-2,30,0,5.8,9999,9999,1,2,9999,9999,2018,6,7,11
52787,102.87,37.2,3045,4,8,360,8,9999,-8,0,0,0,9999,8,1500,-0.8,30,0,6.5,9999,9999,1,2,-1,1,2018,6,7,14
52787,102.87,37.2,3045,4,8,360,6,9999,-6,0,0,0,9999,8,1500,-3,30,0,5.8,9999,9999,1,2,3,-1,2018,6,7,17
52787,102.87,37.2,3045,4,8,360,5,9999,9,0,0,0,9999,8,1500,-6.6,30,0,5.2,9999,9999,1,2,0,0,2018,6,7,20
52787,102.87,37.2,3045,4,9,270,5,9999,1,0,0,0,9999,9999,9999,-3.3,30,0,3.4,9999,9999,1,2,9999,9999,2018,6,7,23
52787,102.87,37.2,3045,4,9,340,2,9999,-12,0,0,0,9999,9999,9999,-7.6,30,0,3.4,9999,9999,1,2,-1,-2,2018,6,8,2
52787,102.87,37.2,3045,4,9,290,2,9999,-12,0,0,0,9999,9999,9999,-8.1,30,0,3.2,9999,9999,1,2,-2,-2,2018,6,8,5
52787,102.87,37.2,3045,4,7,340,2,9999,2,0,0,0,9999,7,2500,-7,30,0,6.2,9999,9999,1,2,0,-2,2018,6,8,8
52787,102.87,37.2,3045,4,7,320,6,9999,-9,0,0,0,9999,7,1000,-6.6,30,0,10.1,9999,9999,1,2,9999,9999,2018,6,8,11
52787,102.87,37.2,3045,4,7,90,2,9999,-11,0,0,0,9999,7,1000,-7.9,30,0,11.4,9999,9999,1,2,5,-4,2018,6,8,14
52787,102.87,37.2,3045,4,7,180,4,9999,-7,0,0,0,9999,7,1500,-5.7,29,0,10.7,9999,9999,1,2,5,-4,2018,6,8,17
52787,102.87,37.2,3045,4,7,90,2,9999,7,0,0,0,9999,7,1500,-2.7,30,0,7.8,9999,9999,1,2,3,-4,2018,6,8,20
52787,102.87,37.2,3045,4,9,340,2,9999,1,0,0,0,9999,9999,9999,-2.1,30,0,5.4,9999,9999,1,2,9999,9999,2018,6,8,23
52787,102.87,37.2,3045,4,9,320,2,9999,-14,0,0,0,9999,9999,9999,-5.5,30,0,4.2,9999,9999,1,2,1,-4,2018,6,9,2
52787,102.87,37.2,3045,4,9,0,0,9999,-4,0,0,0,9999,9999,9999,-6.8,30,0,4,9999,9999,1,2,1,-4,2018,6,9,5
52787,102.87,37.2,3045,4,0,70,2,9999,2,0,0,0,9999,0,9999,-4,29,0,9.5,9999,9999,1,2,3,-4,2018,6,9,8
52787,102.87,37.2,3045,4,5,360,3,9999,0,0,0,0,9999,5,1000,-4.5,28,0,13.1,9999,9999,1,2,9999,9999,2018,6,9,11
52787,102.87,37.2,3045,4,7,340,3,9999,-12,0,0,0,9999,7,1500,-6.1,22,0,12.9,9999,9999,1,2,2,-3,2018,6,9,14
52787,102.87,37.2,3045,4,7,270,5,9999,-1,0,0,0,9999,7,1000,-0.4,27,0,12.8,9999,9999,1,2,2,-2,2018,6,9,17
52787,102.87,37.2,3045,4,7,70,2,9999,7,0,0,0,9999,7,1500,-4.5,29,0,10.6,9999,9999,1,2,3,-2,2018,6,9,20
52787,102.87,37.2,3045,4,9,340,1,9999,4,0,0,0,9999,9999,9999,-4.9,28,0,7.1,9999,9999,1,2,9999,9999,2018,6,9,23
52787,102.87,37.2,3045,4,9,250,6,9999,-8,0,0,0,9999,9999,9999,-5.5,28,0,6.7,9999,9999,1,2,3,-1,2018,6,10,2
52787,102.87,37.2,3045,4,9,270,4,9999,-6,0,0,0,9999,9999,9999,-3.2,29,0,6.4,9999,9999,1,2,2,-1,2018,6,10,5
52787,102.87,37.2,3045,4,0,200,2,9999,1,0,0,0,9999,0,9999,-0.9,24,0,10.4,9999,9999,1,2,1,-2,2018,6,10,8
52787,102.87,37.2,3045,4,2,40,3,9999,-1,0,0,0,9999,2,1000,-2.3,20,0,16.1,9999,9999,1,2,9999,9999,2018,6,10,11
52787,102.87,37.2,3045,4,7,200,4,9999,-8,0,0,0,9999,7,1500,-2.8,20,0,14,9999,9999,1,2,1,-1,2018,6,10,14
52787,102.87,37.2,3045,4,7,270,7,9999,-2,0,0,0,9999,7,1000,-0.9,20,0,12.6,9999,9999,1,2,0,-1,2018,6,10,17
52787,102.87,37.2,3045,4,2,320,2,9999,7,0,0,0,9999,2,1500,-0.6,26,0,10.4,9999,9999,1,2,0,-1,2018,6,10,20
52787,102.87,37.2,3045,4,9,290,3,9999,6,0,0,0,9999,9999,9999,-0.6,27,0,8.9,9999,9999,1,2,9999,9999,2018,6,10,23
52787,102.87,37.2,3045,4,9,290,3,9999,-7,0,0,0,9999,9999,9999,-1.9,28,0,8.1,9999,9999,1,2,1,-1,2018,6,11,2
52787,102.87,37.2,3045,4,9,270,4,9999,-3,0,0,0,9999,9999,9999,-2.7,26,0,8.2,9999,9999,1,2,2,-1,2018,6,11,5
52787,102.87,37.2,3045,4,0,340,2,9999,3,0,0,0,9999,0,9999,-2.6,21,0,11.5,9999,9999,1,2,1,-1,2018,6,11,8
52787,102.87,37.2,3045,4,5,360,5,9999,4,0,0,0,9999,5,1000,-4.1,18,0,16.5,9999,9999,1,2,9999,9999,2018,6,11,11
52787,102.87,37.2,3045,4,7,340,9,9999,-4,0,0,0,9999,7,1000,-3.8,19,0,15.6,9999,9999,1,2,2,0,2018,6,11,14
52787,102.87,37.2,3045,4,2,160,2,9999,3,8,0,0,9999,2,1000,0,30,0,13.7,9999,9999,1,2,1,1,2018,6,11,17
52787,102.87,37.2,3045,4,7,250,3,9999,6,8,0,0,9999,7,1500,1,25,0,10.7,9999,9999,1,2,0,1,2018,6,11,20
52787,102.87,37.2,3045,4,9,250,3,9999,5,0,0,0,9999,9999,9999,-0.1,28,0,8.9,9999,9999,1,2,9999,9999,2018,6,11,23
52787,102.87,37.2,3045,4,9,360,2,9999,-7,0,0,0,9999,9999,9999,-2.7,28,0,8.2,9999,9999,1,2,0,1,2018,6,12,2
52787,102.87,37.2,3045,4,9,200,1,9999,-7,0,0,0,9999,9999,9999,-4.1,29,0,9,9999,9999,1,2,1,0,2018,6,12,5
52787,102.87,37.2,3045,4,0,140,3,9999,4,0,0,0,9999,0,9999,-3,22,0,10.7,9999,9999,1,2,-1,0,2018,6,12,8
52787,102.87,37.2,3045,4,2,20,4,9999,-1,0,0,0,9999,2,1000,-1.4,17,0,17.2,9999,9999,1,2,9999,9999,2018,6,12,11
52787,102.87,37.2,3045,4,3,340,8,9999,-15,0,0,0,9999,3,1000,-1.3,15,0,19.1,9999,9999,1,2,4,-1,2018,6,12,14
52787,102.87,37.2,3045,4,7,340,10,9999,-7,0,0,0,9999,7,1000,-2.5,16,0,19,9999,9999,1,2,5,-2,2018,6,12,17
52787,102.87,37.2,3045,4,7,360,6,9999,13,0,0,0,9999,7,1500,-4.5,19,0,14.7,9999,9999,1,2,4,-2,2018,6,12,20
52787,102.87,37.2,3045,4,9,360,4,9999,12,0,0,0,9999,9999,9999,-7.1,21,0,13.6,9999,9999,1,2,9999,9999,2018,6,12,23
52787,102.87,37.2,3045,4,9,180,1,9999,-4,0,0,0,9999,9999,9999,-6.4,23,0,11.4,9999,9999,1,2,3,-1,2018,6,13,2
52787,102.87,37.2,3045,4,9,20,3,9999,2,0,0,0,9999,9999,9999,-6.7,22,0,12.2,9999,9999,1,2,3,0,2018,6,13,5
52787,102.87,37.2,3045,4,7,290,2,9999,13,0,0,0,9999,7,1000,-3,17,0,13.7,9999,9999,1,2,3,1,2018,6,13,8
52787,102.87,37.2,3045,4,7,20,2,9999,4,0,0,0,9999,7,1000,-3,18,0,15.9,9999,9999,1,2,9999,9999,2018,6,13,11
52787,102.87,37.2,3045,4,7,110,4,9999,-3,0,0,0,9999,7,1000,-2.8,17,0,17.4,9999,9999,1,2,-2,3,2018,6,13,14
52787,102.87,37.2,3045,4,7,180,5,9999,-6,0,0,0,9999,7,1500,-0.9,18,0,16.2,9999,9999,1,2,-3,3,2018,6,13,17
52787,102.87,37.2,3045,4,7,40,2,9999,3,0,0,0,9999,7,1500,0.2,18,0,14.8,9999,9999,1,2,0,2,2018,6,13,20
52787,102.87,37.2,3045,4,9,110,3,9999,5,0,0,0,9999,9999,9999,-1.5,23,0,10.1,9999,9999,1,2,9999,9999,2018,6,13,23
52787,102.87,37.2,3045,4,9,180,5,9999,-5,0,0,0,9999,9999,9999,-5,26,0,7.7,9999,9999,1,2,-4,1,2018,6,14,2
52787,102.87,37.2,3045,4,9,160,4,9999,-4,0,0,0,9999,9999,9999,-5.8,27,0,7.5,9999,9999,1,2,-5,1,2018,6,14,5
52787,102.87,37.2,3045,4,7,160,4,9999,4,0,0,0,9999,7,2500,-3.1,21,0,11.4,9999,9999,1,2,-2,0,2018,6,14,8
52787,102.87,37.2,3045,4,7,140,10,9999,-8,0,0,0,9999,7,1000,-3.7,16,0,16.9,9999,9999,1,2,9999,9999,2018,6,14,11
52787,102.87,37.2,3045,4,7,140,12,9999,-9,0,0,0,9999,7,1000,-3.9,15,0,17.4,9999,9999,1,2,0,-2,2018,6,14,14
52787,102.87,37.2,3045,4,7,160,9,9999,-8,0,0,0,9999,7,1000,-4.1,16,0,17.1,9999,9999,1,2,1,-2,2018,6,14,17
52787,102.87,37.2,3045,4,7,160,9,9999,-2,0,0,0,9999,7,1500,-4.6,20,0,15.9,9999,9999,1,2,1,-3,2018,6,14,20
52787,102.87,37.2,3045,4,9,140,8,9999,9,0,0,0,9999,9999,9999,-4.4,22,0,13.2,9999,9999,1,2,9999,9999,2018,6,14,23
52787,102.87,37.2,3045,4,9,110,8,9999,-6,0,0,0,9999,9999,9999,-0.2,22,0,11.9,9999,9999,1,2,4,-2,2018,6,15,2
52787,102.87,37.2,3045,4,9,110,4,9999,-7,0,0,0,9999,9999,9999,0.8,22,0,11.8,9999,9999,1,2,4,-3,2018,6,15,5
52787,102.87,37.2,3045,4,8,340,3,9999,5,0,0,0,9999,8,1500,2.7,22,0,10.9,9999,9999,1,2,-1,-3,2018,6,15,8
52787,102.87,37.2,3045,4,7,360,10,9999,-2,0,0,0,9999,7,1000,1.4,17,0,14.9,9999,9999,1,2,9999,9999,2018,6,15,11
52787,102.87,37.2,3045,4,7,360,8,9999,0,0,0,0,9999,7,1000,2.5,16,0,14.6,9999,9999,1,2,-3,-1,2018,6,15,14
52787,102.87,37.2,3045,4,7,360,10,9999,-2,0,0,0,9999,7,1500,0.8,19,0,14.2,9999,9999,1,2,-3,-1,2018,6,15,17
52787,102.87,37.2,3045,4,7,360,8,9999,-2,0,0,0,9999,7,1500,0.1,19,0,13.5,9999,9999,1,2,-2,-1,2018,6,15,20
52787,102.87,37.2,3045,4,9,360,7,9999,7,0,0,0,9999,9999,9999,1.3,20,0,12.6,9999,9999,1,2,9999,9999,2018,6,15,23
52787,102.87,37.2,3045,4,9,360,9,9999,-2,0,0,0,9999,9999,9999,1.4,21,0,11.5,9999,9999,1,2,0,0,2018,6,16,2
52787,102.87,37.2,3045,4,9,20,10,9999,-2,0,0,0,9999,9999,9999,1.1,22,0,10,9999,9999,1,2,-2,0,2018,6,16,5
52787,102.87,37.2,3045,4,7,20,10,9999,11,0,0,0,9999,7,1500,1.9,27,0,9.8,9999,9999,1,2,-1,1,2018,6,16,8
52787,102.87,37.2,3045,4,7,360,9,9999,8,0,0,0,9999,7,1500,3.2,21,0,11.4,9999,9999,1,2,9999,9999,2018,6,16,11
52787,102.87,37.2,3045,4,8,360,4,9999,5,0,0,0,9999,8,1500,3.2,25,0,12,9999,9999,1,2,-3,2,2018,6,16,14
52787,102.87,37.2,3045,4,8,340,7,9999,-5,0,0,0,9999,8,1500,3.4,27,0,11.1,9999,9999,1,2,-3,2,2018,6,16,17
52787,102.87,37.2,3045,4,7,340,5,9999,4,0,0,0,9999,7,1500,4.8,29,0,10,9999,9999,1,2,-4,3,2018,6,16,20
52787,102.87,37.2,3045,4,9,320,2,9999,5,0,0,0,9999,9999,9999,4,29,0,9.2,9999,9999,1,2,9999,9999,2018,6,16,23
52787,102.87,37.2,3045,4,9,340,2,9999,-6,0,0,0,9999,9999,9999,2.8,30,0,7.9,9999,9999,1,2,-4,2,2018,6,17,2
52787,102.87,37.2,3044,4,9,340,1,9999,-5,0,0,0,9999,9999,9999,2.1,30,0,6.2,9999,9999,1,2,-4,2,2018,6,17,5
52787,102.87,37.2,3045,4,7,340,2,9999,4,0,0,0,9999,7,2500,3.2,28,0,10.2,9999,9999,1,2,0,1,2018,6,17,8
52787,102.87,37.2,3045,4,7,20,4,9999,-6,0,0,0,9999,7,1000,4,23,0,13.4,9999,9999,1,2,9999,9999,2018,6,17,11
52787,102.87,37.2,3045,4,7,20,4,9999,-6,0,0,0,9999,7,1000,4.7,18,0,15.4,9999,9999,1,2,3,-2,2018,6,17,14
52787,102.87,37.2,3045,4,7,20,4,9999,-3,8,0,9999,9999,7,1500,5.3,28,25,13.1,9999,9999,1,2,2,-1,2018,6,17,17
52787,102.87,37.2,3045,4,7,140,4,9999,1,8,0,0.2,9999,7,1500,4.7,30,0,12.5,9999,9999,1,2,3,-2,2018,6,17,20
52787,102.87,37.2,3045,4,9,70,2,9999,7,0,0,0,9999,9999,9999,4.9,30,0,11.2,9999,9999,1,2,9999,9999,2018,6,17,23
52787,102.87,37.2,3045,4,9,160,2,9999,-6,0,0,0,9999,9999,9999,4.8,30,0,9,9999,9999,1,2,1,-1,2018,6,18,2
52787,102.87,37.2,3044,4,9,360,8,9999,0,0,0,0,9999,9999,9999,4.4,30,0,9.8,9999,9999,1,2,4,-1,2018,6,18,5
52787,102.87,37.2,3045,4,7,360,7,9999,6,0,0,0,9999,7,1500,5.2,30,0,10.9,9999,9999,1,2,1,-1,2018,6,18,8
52787,102.87,37.2,3045,4,7,360,6,9999,5,0,0,0,9999,7,1000,6.5,28,0,14.2,9999,9999,1,2,9999,9999,2018,6,18,11
52787,102.87,37.2,3045,4,7,360,6,9999,6,8,0,0.8,9999,7,1500,6.5,15,80,10.4,9999,9999,1,2,-5,2,2018,6,18,14
52787,102.87,37.2,3045,4,8,270,4,9999,5,8,0,9999,9999,8,1500,7.3,17,80,8.5,9999,9999,1,2,-5,2,2018,6,18,17
52787,102.87,37.2,3045,4,7,320,3,9999,0,8,0,9,9999,7,1500,6.1,27,0,10.3,9999,9999,1,2,-2,2,2018,6,18,20
52787,102.87,37.2,3045,4,9,110,2,9999,10,0,0,0,9999,9999,9999,4.4,27,0,9.2,9999,9999,1,2,9999,9999,2018,6,18,23
52787,102.87,37.2,3045,4,9,360,1,9999,-8,0,0,0,9999,9999,9999,4.1,29,0,8.5,9999,9999,1,2,-1,2,2018,6,19,2
52787,102.87,37.2,3045,4,9,90,1,9999,-1,0,0,0,9999,9999,9999,4.4,29,0,7.6,9999,9999,1,2,-2,2,2018,6,19,5
52787,102.87,37.2,3045,4,7,160,3,9999,5,0,0,0,9999,7,1000,4.7,30,0,9.1,9999,9999,1,2,-2,2,2018,6,19,8
52787,102.87,37.2,3045,4,7,140,8,9999,-3,0,0,0,9999,7,1000,5.3,30,0,12.9,9999,9999,1,2,9999,9999,2018,6,19,11
52787,102.87,37.2,3045,4,7,140,9,9999,-7,0,0,0,9999,7,1000,2.6,29,0,15.1,9999,9999,1,2,5,0,2018,6,19,14
52787,102.87,37.2,3045,4,8,160,7,9999,0,0,0,0,9999,8,1500,5.1,30,0,13.7,9999,9999,1,2,5,0,2018,6,19,17
52787,102.87,37.2,3045,4,7,160,6,9999,10,0,0,0,9999,7,1500,5.2,30,0,13,9999,9999,1,2,3,1,2018,6,19,20
52787,102.87,37.2,3045,4,9,20,2,9999,11,0,0,0,9999,9999,9999,6.1,30,0,10.5,9999,9999,1,2,9999,9999,2018,6,19,23
52787,102.87,37.2,3045,4,9,160,2,9999,-9,0,0,0,9999,9999,9999,6.8,30,0,9,9999,9999,1,2,1,1,2018,6,20,2
52787,102.87,37.2,3045,4,9,140,5,9999,-4,0,0,0,9999,9999,9999,4.9,30,0,8.9,9999,9999,1,2,1,0,2018,6,20,5
52787,102.87,37.2,3045,4,7,160,3,9999,6,0,0,0,9999,7,2500,6.4,30,0,10.5,9999,9999,1,2,1,0,2018,6,20,8
52787,102.87,37.2,3045,4,7,160,3,9999,0,0,0,0,9999,7,1000,5.3,29,0,15.4,9999,9999,1,2,9999,9999,2018,6,20,11
52787,102.87,37.2,3045,4,8,270,3,9999,-3,0,0,0,9999,8,1500,7.3,30,0,14.2,9999,9999,1,2,-1,1,2018,6,20,14
52787,102.87,37.2,3045,4,8,320,2,9999,0,0,0,9999,9999,8,1500,8.2,15,80,12.7,9999,9999,1,2,-1,1,2018,6,20,17
52787,102.87,37.2,3045,4,8,220,4,9999,9,8,0,5,9999,8,1500,8,22,80,9.2,9999,9999,1,2,-4,1,2018,6,20,20
52787,102.87,37.2,3045,4,9,140,5,9999,5,0,0,9999,9999,9999,9999,5.6,28,0,9.1,9999,9999,1,2,9999,9999,2018,6,20,23
52787,102.87,37.2,3045,4,9,270,2,9999,-10,0,0,0.8,9999,9999,9999,4.2,27,0,10.3,9999,9999,1,2,1,0,2018,6,21,2
52787,102.87,37.2,3045,4,9,320,2,9999,-2,0,0,0,9999,9999,9999,2.9,30,0,9.8,9999,9999,1,2,1,1,2018,6,21,5
52787,102.87,37.2,3045,4,5,320,1,9999,7,0,0,9999,9999,5,2500,4.3,30,0,12.3,9999,9999,1,2,2,1,2018,6,21,8
52787,102.87,37.2,3045,4,3,340,4,9999,3,0,0,0,9999,3,1000,3.9,29,0,16.5,9999,9999,1,2,9999,9999,2018,6,21,11
52787,102.87,37.2,3045,4,3,340,4,9999,-9,0,0,0,9999,3,1000,4.1,27,0,19.1,9999,9999,1,2,5,0,2018,6,21,14
52787,102.87,37.2,3045,4,2,340,7,9999,-10,0,0,0,9999,2,1000,3.6,29,0,19.9,9999,9999,1,2,7,-1,2018,6,21,17
52787,102.87,37.2,3045,4,1,360,7,9999,4,0,0,0,9999,1,1500,3.5,29,0,16.5,9999,9999,1,2,7,-1,2018,6,21,20
52787,102.87,37.2,3045,4,9,90,1,9999,13,0,0,0,9999,9999,9999,2.2,29,0,13.3,9999,9999,1,2,9999,9999,2018,6,21,23
52787,102.87,37.2,3045,4,9,140,1,9999,-5,0,0,0,9999,9999,9999,1.9,29,0,11.7,9999,9999,1,2,1,0,2018,6,22,2
52787,102.87,37.2,3045,4,9,140,2,9999,-1,0,0,0,9999,9999,9999,2,30,0,9.6,9999,9999,1,2,0,0,2018,6,22,5
52787,102.87,37.2,3045,4,7,160,2,9999,2,0,0,0,9999,7,1500,4.5,29,0,14.5,9999,9999,1,2,2,0,2018,6,22,8
52787,102.87,37.2,3045,4,7,160,1,9999,-2,0,0,0,9999,7,1000,1.8,25,0,18.9,9999,9999,1,2,9999,9999,2018,6,22,11
52787,102.87,37.2,3045,4,7,160,4,9999,-12,0,0,0,9999,7,1000,2.1,17,0,20.3,9999,9999,1,2,1,-1,2018,6,22,14
