year,month,day,hour,P,T,RH,RPH,WD,WV
2016,1,6,6,722.5,-5.6,47,0,86,2.8
2016,1,6,7,722.1,-5.5,45,0,95,2.8
2016,1,6,8,722.2,-6.7,53,0,88,3.2
2016,1,6,9,722.3,-7.7,58,0,84,3.5
2016,1,6,10,722.5,-9.1,67,0,98,3.4
2016,1,6,11,722.7,-9.3,68,0,143,1.9
2016,1,6,12,723.1,-9,68,0,110,1.2
2016,1,6,13,723.4,-8.4,72,0,276,1.7
2016,1,6,14,723.8,-7.7,63,0,251,3.5
2016,1,6,15,723.9,-8,63,0,284,4.2
2016,1,6,16,723.6,-8,58,0,291,4.1
2016,1,6,17,723.1,-8.6,59,0,284,7.1
2016,1,6,18,722.5,-8.3,56,0,287,6.7
2016,1,6,19,722.7,-7.9,53,0,301,5.3
2016,1,6,20,722.3,-9.1,55,0,279,5.6
2016,1,6,21,722,-9.8,66,0,271,5
2016,1,6,22,721.7,-9.8,61,0,258,6.4
2016,1,6,23,721.7,-9.9,65,0,282,8
2016,1,7,0,721.8,-10.2,65,0,266,7.9
2016,1,7,1,721.9,-10.3,65,0,262,8
2016,1,7,2,722.3,-9.2,62,0,269,5.7
2016,1,7,3,722.2,-8.3,63,0,224,7.1
2016,1,7,4,721.8,-7.3,61,0,232,7.3
2016,1,7,5,721,-6.3,59,0,228,8.7
2016,1,7,6,720.2,-6,60,0,238,9.1
2016,1,7,7,720,-5.4,59,0,240,8.9
2016,1,7,8,720.3,-5.2,59,0,259,5.8
2016,1,7,9,720.3,-5.6,60,0,227,7.5
2016,1,7,10,720.3,-7.2,67,0,246,6.3
2016,1,7,11,720.6,-7.3,64,0,289,6.5
2016,1,7,12,720.6,-7.2,61,0,298,7.1
2016,1,7,13,720.7,-6.8,57,0,297,5.9
2016,1,7,14,720.7,-7.4,67,0,261,7.4
2016,1,7,15,720.5,-8.6,79,0,232,10.5
2016,1,7,16,720.3,-8.2,77,0,231,11.1
2016,1,7,17,720,-8.7,83,0,226,10.7
2016,1,7,18,719.8,-8.2,95,0,226,9.9
2016,1,7,19,719.5,-8.2,92,0,228,9.4
2016,1,7,20,719.2,-8.1,92,0,226,8.1
2016,1,7,21,718.9,-7.8,91,0,229,7.8
2016,1,7,22,718.8,-7.3,79,0,232,7.1
2016,1,7,23,719,-6.8,73,0,224,8.7
2016,1,8,0,719.1,-6.5,68,0,227,8.6
2016,1,8,1,719.5,-5.8,67,0,229,8.1
2016,1,8,2,719.8,-4.6,67,0,223,6.8
2016,1,8,3,720.2,-1.5,46,0,196,3.4
2016,1,8,4,719.7,-1.2,42,0,205,3.8
2016,1,8,5,719,-0.1,50,0,176,2.8
2016,1,8,6,718.3,-2,49,0,78,2.7
2016,1,8,7,717.9,-3.2,57,0,80,3.3
2016,1,8,8,717.8,-4.2,57,0,82,3.7
2016,1,8,9,717.7,-5.7,65,0,83,4.8
2016,1,8,10,717.6,-7.1,74,0,84,5.5
2016,1,8,11,717.7,-7.6,83,0,83,5.1
2016,1,8,12,718,-7,65,0,81,4.8
2016,1,8,13,718.1,-6.8,68,0,96,4.4
2016,1,8,14,718.1,-5.9,50,0,108,4.8
2016,1,8,15,717.8,-5.3,54,0,199,3.9
2016,1,8,16,717.5,-11.1,94,0,212,7.5
2016,1,8,17,717.2,-10.2,91,0,213,6
2016,1,8,18,717.1,-9.7,91,0,215,4.6
2016,1,8,19,717,-9.4,90,0,218,3.4
2016,1,8,20,716.9,-9.6,90,0,225,2
2016,1,8,21,716.6,-9.8,90,0,223,1.6
2016,1,8,22,716.4,-9.3,87,0,329,0.6
2016,1,8,23,716.6,-9.7,84,0,329,1.4
2016,1,9,0,717.1,-10.7,89,0,323,0.8
2016,1,9,1,717.6,-8.3,78,0,29,1.8
2016,1,9,2,718.3,-5.8,85,0,52,1.5
2016,1,9,3,718.6,-4.4,72,0,66,1.4
2016,1,9,4,718.1,-3.9,70,0,76,1.4
2016,1,9,5,717.7,-6.1,88,0,241,2
2016,1,9,6,717.3,-4.9,89,0,214,2.6
2016,1,9,7,717.2,-3,72,0,144,2
2016,1,9,8,717.5,-3.8,65,0,91,2.4
2016,1,9,9,717.8,-4.5,67,0,60,3.4
2016,1,9,10,717.7,-7.3,80,0,51,7.1
2016,1,9,11,718.3,-8.3,77,0,47,7.2
2016,1,9,12,718.7,-8.5,64,0,38,7.4
2016,1,9,13,719.1,-8.3,66,0,28,8
2016,1,9,14,719.6,-8.1,50,0,30,6.7
2016,1,9,15,719.8,-8.3,48,0,4,4.5
2016,1,9,16,719.6,-8.3,46,0,11,4.5
2016,1,9,17,719.5,-8,42,0,350,2.6
2016,1,9,18,719.4,-7.9,42,0,332,1.7
2016,1,9,19,719.4,-7.8,41,0,310,2.2
2016,1,9,20,719.1,-7.7,37,0,10,2.1
2016,1,9,21,718.7,-8.1,45,0,48,2.4
2016,1,9,22,718.6,-8.2,41,0,60,2.5
2016,1,9,23,718.7,-8,38,0,17,3.2
2016,1,10,0,719.2,-7.8,36,0,1,1.5
2016,1,10,1,719.6,-7.9,39,0,355,1.7
2016,1,10,2,720.2,-6.8,45,0,44,3
2016,1,10,3,720.4,-6,46,0,41,1.1
2016,1,10,4,720.2,-5.7,48,0,47,2.2
2016,1,10,5,719.6,-5.1,45,0,328,1.1
2016,1,10,6,719.4,-8.5,65,0,78,3
2016,1,10,7,719.3,-8.4,68,0,75,4.2
2016,1,10,8,719.5,-9.9,73,0,73,3.1
2016,1,10,9,719.9,-10.5,73,0,51,3
2016,1,10,10,720.4,-9.7,64,0,350,2.6
2016,1,10,11,720.9,-10.4,68,0,340,1.4
2016,1,10,12,721,-10.9,68,0,14,3.1
2016,1,10,13,721.2,-10.5,63,0,6,2.6
2016,1,10,14,721.2,-10.7,65,0,293,1.7
2016,1,10,15,720.9,-10.9,70,0,289,3.7
2016,1,10,16,720.4,-11.2,68,0,275,4.1
2016,1,10,17,719.7,-11.8,76,0,226,5.3
2016,1,10,18,719,-12,87,0,212,4.5
2016,1,10,19,718.6,-11.7,90,0,221,6.1
2016,1,10,20,718,-11.1,89,0,238,4.8
2016,1,10,21,717.2,-10.9,89,0,217,3.5
2016,1,10,22,716.7,-11.3,88,0,192,2.7
2016,1,10,23,716.6,-10.9,89,0,205,3
2016,1,11,0,716.7,-10.8,89,0,205,3.4
2016,1,11,1,716.5,-10.7,89,0,208,4.2
2016,1,11,2,716.7,-10.6,89,0,213,5.3
2016,1,11,3,716.5,-10.6,89,0,227,7.6
2016,1,11,4,716.1,-10.6,89,0,220,8.3
2016,1,11,5,715.6,-10.7,89,0,223,8.8
2016,1,11,6,715.1,-10.7,89,0,226,8.2
2016,1,11,7,715,-10.7,89,0,232,7.9
2016,1,11,8,715.1,-10.7,89,0,224,9
2016,1,11,9,715.2,-10.7,89,0,222,7.7
2016,1,11,10,715.9,-10.7,89,0,230,5.4
2016,1,11,11,716.6,-10.7,89,0,227,4.6
2016,1,11,12,717.4,-10.5,89,0,231,4.3
2016,1,11,13,718.1,-10.4,89,0,238,2.4
2016,1,11,14,718.5,-10.3,89,0,261,1.9
2016,1,11,15,718.6,-10.5,89,0.1,278,0.6
2016,1,11,16,718.7,-11.4,88,0.1,82,1.2
2016,1,11,17,718.4,-12.1,88,0.1,46,2.6
2016,1,11,18,718.4,-12.3,88,0.1,57,2
2016,1,11,19,718.4,-12.6,87,0.1,69,1.4
2016,1,11,20,718.3,-12.8,87,0,67,1.6
2016,1,11,21,718.4,-12.6,87,0.1,258,0.8
2016,1,11,22,718.1,-12.6,87,0.7,339,1
2016,1,11,23,718.4,-12.8,87,0,302,1.2
2016,1,12,0,718.6,-13.2,87,0.1,301,1.8
2016,1,12,1,718.9,-13.2,87,0,270,1.7
2016,1,12,2,719.4,-13.3,87,0,260,1.6
2016,1,12,3,719.5,-13.3,87,0,278,2
2016,1,12,4,719.1,-13.2,87,0,275,3.7
2016,1,12,5,718.6,-11.8,88,0,271,3.1
2016,1,12,6,718.1,-10.9,88,0,282,2.5
2016,1,12,7,717.9,-11.6,88,0,294,2.3
2016,1,12,8,718.2,-10.4,89,0,284,2.9
2016,1,12,9,718.5,-11.5,88,0,266,2.9
2016,1,14,19,712.9,-11.5,42,0,223,11.6
2016,1,15,9,712.8,-6.2,44,0,83,4.5
2016,1,15,10,713,-8.1,52,0,60,5.7
2016,1,15,11,713.3,-9.3,54,0,56,7.2
2016,1,15,12,714,-9.4,51,0,78,7.1
2016,1,15,13,714.2,-9.3,50,0,62,5.2
2016,1,15,14,714.7,-8,38,0,4,4.1
2016,1,15,15,714.4,-7.5,34,0,10,6.4
2016,1,15,16,714.6,-8.2,39,0,35,5.9
2016,1,15,17,714.7,-9.1,42,0,51,4.1
2016,1,15,18,714.5,-9.3,42,0,49,6.2
2016,1,15,19,714.7,-9.5,42,0,35,5.4
2016,1,15,20,714.2,-9.3,37,0,28,4.7
2016,1,15,21,714.2,-9.3,37,0,11,3.2
2016,1,15,22,714.3,-10,44,0,38,4.2
2016,1,15,23,714.4,-9.2,38,0,27,6.8
2016,1,16,0,715,-9.9,44,0,47,5.6
2016,1,16,1,715.1,-9.4,43,0,57,6.8
2016,1,16,2,715.8,-8.4,39,0,67,5.7
2016,1,16,3,716,-6.8,38,0,69,3.2
2016,1,16,4,715.7,-7.7,44,0,83,2.8
2016,1,16,5,715.1,-5.7,38,0,77,3.4
2016,1,16,6,714.5,-3.6,34,0,37,2.4
2016,1,16,7,714.4,-4.7,36,0,255,2
2016,1,16,8,714.7,-4.8,40,0,281,1.8
2016,1,16,9,714.9,-8.8,54,0,74,3.5
2016,1,16,10,715,-10.9,66,0,98,3.7
2016,1,16,11,715.4,-12.6,74,0,60,5.7
2016,1,16,12,715.8,-13.4,79,0,50,7
2016,1,16,13,716,-13.8,81,0,28,10.7
2016,1,16,14,716.6,-14.9,82,0,30,10.3
2016,1,16,15,716.8,-14.6,80,0,21,7.7
2016,1,16,16,716.9,-13.3,72,0,0,6
2016,1,16,17,716.6,-12.4,68,0,11,5.2
2016,1,16,18,716.5,-12.3,69,0,319,4
2016,1,16,19,716.6,-10.8,75,0,299,3.8
2016,1,16,20,716.1,-10.9,81,0,289,2.6
2016,1,16,21,715.8,-10.7,78,0,244,2.8
2016,1,16,22,715.4,-11.4,80,0,204,2.5
2016,1,16,23,715.2,-11.9,75,0,207,3.6
2016,1,17,0,715.3,-12.2,77,0,218,4.5
2016,1,17,1,715.4,-12.7,78,0,220,4.9
2016,1,17,2,715.7,-10.8,72,0,216,6.7
2016,1,17,3,715.6,-9.6,66,0,216,8.5
2016,1,17,4,715.2,-8.5,63,0,224,6.8
2016,1,17,5,714.8,-8.1,60,0,226,7.1
2016,1,17,6,714.3,-7.7,57,0,224,6.1
2016,1,17,7,714.1,-7.2,54,0,229,5.8
2016,1,17,8,714.4,-7.1,46,0,273,4.8
2016,1,17,9,714.6,-7.6,46,0,280,6.3
2016,1,17,10,715,-9,53,0,279,5
2016,1,17,11,714.8,-9.5,49,0,326,7.5
2016,1,17,12,716,-9.4,40,0,325,8.8
2016,1,17,13,716.2,-10.2,35,0,302,10.8
2016,1,17,14,716.4,-11,38,0,289,9.1
2016,1,17,15,716.5,-11.7,45,0,289,8.5
2016,1,17,16,716.2,-12.3,46,0,278,7.9
2016,1,17,17,715.7,-10.9,45,0,302,9.6
2016,1,17,18,715.5,-11.1,49,0,296,10.5
2016,1,17,19,715.6,-12,53,0,294,8.7
2016,1,17,20,715.5,-12.8,59,0,292,7.6
2016,1,17,21,715.4,-12.8,61,0,299,8.4
2016,1,17,22,715.6,-13.2,58,0,305,11
2016,1,17,23,716.2,-13,52,0,304,9.9
2016,1,18,0,716.7,-12.9,47,0,302,7.9
2016,1,18,1,717.3,-11.5,39,0,299,6.6
2016,1,18,2,717.8,-10.9,38,0,291,5.2
2016,1,18,3,717.8,-10.7,41,0,280,6
2016,1,18,4,717.6,-10,45,0,280,3.8
2016,1,18,5,716.9,-9.8,47,0,272,4.4
2016,1,18,6,716.3,-9,49,0,281,3.6
2016,1,18,7,716.1,-8.3,48,0,276,2.9
2016,1,18,8,716.3,-8.1,45,0,288,3.2
2016,1,18,9,716.5,-8.2,48,0,258,3.6
2016,1,18,10,716.8,-9.5,53,0,258,4.1
2016,1,18,11,716.9,-10.4,58,0,248,5.2
2016,1,18,12,717.2,-10.8,62,0,232,10
2016,1,18,13,717.2,-10.9,64,0,229,11.4
2016,1,18,14,717.6,-10.7,66,0,225,11
2016,1,18,15,717.6,-10,57,0,221,11.6
2016,1,18,16,717.6,-9.8,60,0,219,10.9
2016,1,18,17,717.2,-9.9,66,0,223,11.2
2016,1,18,18,716.8,-9.7,61,0,222,10.3
2016,1,18,19,716.3,-9.7,63,0,221,10.5
2016,1,18,20,715.7,-9.6,76,0,219,10.6
2016,1,18,21,715.3,-9.9,91,0,224,10.6
2016,1,18,22,715.1,-9.8,88,0,223,11.8
2016,1,18,23,715.2,-9.6,88,0,225,10.6
2016,1,19,0,715.5,-9.7,90,0,225,11.6
2016,1,19,1,715.7,-9.7,93,0,228,10.2
2016,1,19,2,715.6,-9.4,92,0,224,10.7
2016,1,19,3,715.9,-8.5,91,0,216,8.8
2016,1,19,4,715.4,-8.4,91,0,216,7.9
2016,1,19,5,715,-8.1,92,0,210,5.2
2016,1,19,6,714.2,-8,91,0,188,4.8
2016,1,19,7,713.8,-10,89,0,130,4
2016,1,19,8,713.8,-9,91,0.1,157,4
2016,1,19,9,713.8,-9.6,90,0.8,118,4.5
2016,1,19,10,714.9,-10.4,89,0.3,108,3.3
2016,1,19,11,715.6,-12.4,87,0.6,103,4.5
2016,1,19,12,716.8,-13.8,86,0.5,87,3.6
2016,1,19,13,717.8,-13.3,87,0.5,108,2.6
2016,1,19,14,718.4,-11.4,88,0.2,219,1.2
2016,1,19,15,718.6,-10.7,89,0.1,248,2.7
2016,1,19,16,718.3,-12.2,88,0,283,4.7
2016,1,19,17,718,-13.2,87,0.1,306,5.6
2016,1,19,18,717.4,-12.6,87,0,337,5
2016,1,19,19,717.6,-13.1,87,0,315,0.9
2016,1,19,20,717.8,-13.3,87,0,359,1.8
2016,1,19,21,717.1,-14.5,85,0,356,3.3
2016,1,19,22,717.3,-13.8,87,0,341,4.2
2016,1,19,23,717.4,-13.8,86,0,341,4.6
2016,1,20,0,718.4,-13.9,87,0,300,2.6
2016,1,20,1,718.5,-13.3,86,0,2,2.7
2016,1,20,2,718.6,-13.6,86,0,43,5
2016,1,20,3,719.6,-12.5,86,0,310,1.4
2016,1,20,4,719.2,-10.9,87,0,304,1.2
2016,1,20,5,718.8,-11.1,88,0,271,1.3
2016,1,20,6,717.9,-10.4,88,0,252,1.3
2016,1,20,7,717.6,-10,84,0,21,2.4
2016,1,20,8,718.2,-9.9,59,0,17,2.9
2016,1,20,9,718.3,-11.1,58,0,24,4.5
2016,1,20,10,718.6,-11.9,61,0,30,4.1
2016,1,20,11,718.5,-12.4,59,0,23,6.9
2016,1,20,12,719.2,-13,63,0,12,5.5
2016,1,20,13,719.3,-13.1,64,0,17,5.4
2016,1,20,14,719.1,-12.6,47,0,12,6.2
2016,1,20,15,719.2,-12.5,43,0,34,5.2
2016,1,20,16,718.9,-11.8,46,0,125,2
2016,1,20,17,718.5,-12.2,49,0,208,4.8
2016,1,20,18,717.3,-12.9,55,0,215,9.1
2016,1,20,19,717,-12,52,0,217,11.1
2016,1,20,20,716.2,-12.4,54,0,213,12.2
2016,1,20,21,715.7,-12.2,47,0,220,11.7
2016,1,20,22,715.3,-11.8,44,0,223,11
2016,1,20,23,715.5,-11.3,47,0,225,10.4
2016,1,21,0,715.4,-11.3,47,0,223,11
2016,1,21,1,715.3,-10.7,46,0,221,10.4
2016,1,21,2,715.5,-10.1,47,0,228,10.3
2016,1,21,3,715.7,-9.8,50,0,225,10.5
2016,1,21,4,715.5,-6.7,47,0,216,9.1
2016,1,21,5,714.6,-5.7,48,0,219,8
2016,1,21,6,714.1,-4.9,47,0,215,6
2016,1,21,7,713.8,-5.1,55,0,221,4.6
2016,1,21,8,714,-10.4,80,0,78,3.7
2016,1,21,9,714.5,-12.4,89,0,48,7
2016,1,21,10,714.8,-14.7,87,0,44,10.3
2016,1,21,11,716.5,-15.8,85,0,32,9.4
2016,1,21,12,717.2,-16.7,84,0.2,32,11.1
2016,1,21,13,718.1,-17.3,83,0.3,38,11.5
2016,1,21,14,718.4,-18.3,83,0.5,34,11.7
2016,1,21,15,718.4,-19.1,82,0,21,14.6
2016,1,21,16,719.5,-19.4,82,0.2,25,10.2
2016,1,21,17,719.4,-20.2,81,0,27,9.9
2016,1,21,18,719.7,-20.5,81,0.2,7,5.2
2016,1,21,19,719.8,-20.7,81,0,6,3.4
2016,1,21,20,719.5,-21.9,80,0,15,5.2
2016,1,21,21,719.9,-22.1,79,0,5,5.6
2016,1,21,22,719.9,-22.9,79,0,25,6.1
2016,1,21,23,720.3,-22.7,79,0,2,6.4
2016,1,22,0,721.3,-23.1,79,0.1,349,6.7
2016,1,22,1,722,-23,79,0,349,5.1
2016,1,22,2,722.6,-23,79,0,325,5.8
2016,1,22,3,723.1,-22.1,79,0,324,7.8
2016,1,22,4,722.8,-22.3,79,0,335,8.5
2016,1,22,5,722.4,-21.6,80,0,315,8.3
2016,1,22,6,721.9,-21.6,79,0.1,293,6.5
2016,1,22,7,721.8,-21.1,80,0.1,317,7.6
2016,1,22,8,722.1,-21.5,80,0,309,8.4
2016,1,22,9,722.5,-22.4,79,0,314,9.1
2016,1,22,10,722.6,-23.2,78,0,309,8.7
2016,1,22,11,723,-24.2,78,0,307,11.5
2016,1,22,12,723.5,-24.7,77,0,304,12.2
2016,1,22,13,723.2,-25,77,0,290,12.2
2016,1,22,14,723.1,-25,77,0,293,13.7
2016,1,22,15,722.7,-25.1,77,0,290,12.6
2016,1,22,16,722.8,-25.3,77,0,283,10.1
2016,1,22,17,722.3,-25,77,0,286,10
2016,1,22,18,722,-25,77,0,292,12
2016,1,22,19,721.9,-25.5,77,0,289,11.3
2016,1,22,20,721.4,-25.8,77,0,289,10.6
2016,1,22,21,721.2,-26.2,76,0,282,10.9
2016,1,22,22,720.9,-25.8,77,0,286,11.6
2016,1,22,23,721,-25.8,77,0,284,11.7
2016,1,23,0,721.6,-26.1,77,0,285,9.9
2016,1,23,1,722.2,-25.9,76,0,285,9.5
2016,1,23,2,722.7,-25.4,77,0,283,9.4
2016,1,23,3,723.3,-24.3,78,0,286,10
2016,1,23,4,723.4,-23.1,78,0,289,11.4
2016,1,23,5,722.7,-22,79,0,292,14
2016,1,23,6,722.9,-21.7,79,0,297,13.3
2016,1,23,7,723.2,-21.9,79,0,299,10.5
2016,1,23,8,723.5,-22.1,78,0,306,9.2
2016,1,23,9,724,-23.3,75,0,309,12.3
2016,1,23,10,724.4,-25,77,0,313,11.5
2016,1,23,11,724.8,-25.9,77,0,314,12.2
2016,1,23,12,725.1,-26.3,76,0,319,14.2
2016,1,23,13,725.7,-27.2,72,0,317,14.4
2016,1,23,14,724.9,-26.5,68,0,323,16.6
2016,1,23,15,725.5,-27.2,57,0,312,16.6
2016,1,23,16,724.9,-27,62,0,308,16.9
2016,1,23,17,725.4,-26.5,67,0,303,14.7
2016,1,23,18,725.5,-26,61,0,306,9.3
2016,1,23,19,725.3,-25,55,0,343,9.3
2016,1,23,20,724.9,-24.3,39,0,325,9.2
2016,1,23,21,724.8,-23.7,32,0,320,8.9
2016,1,23,22,724.4,-22.8,17,0,315,11.4
2016,1,23,23,724.7,-23.3,17,0,330,7.6
2016,1,24,0,724.6,-22,13,0,318,8.8
2016,1,24,1,725.3,-22.1,15,0,311,11
2016,1,24,2,726.1,-21.2,14,0,314,8.1
2016,1,24,3,726.6,-19.9,19,0,312,4.1
2016,1,24,4,726.4,-18.8,21,0,290,2.9
2016,1,24,5,725.9,-17.1,33,0,242,1.6
2016,1,24,6,725.2,-17,24,0,20,1.2
2016,1,24,7,724.8,-16.3,33,0,89,1.3
2016,1,24,8,724.6,-17.7,41,0,92,2
2016,1,24,9,724.8,-18.2,42,0,75,2.5
2016,1,24,10,724.8,-18.2,41,0,357,1.5
2016,1,24,11,725,-20.3,53,0,347,2.8
2016,1,24,12,724.7,-20,53,0,317,6.1
2016,1,24,13,724.3,-18.6,27,0,306,8.8
2016,1,24,14,724.2,-18.9,28,0,303,8.9
2016,1,24,15,723.8,-19.5,47,0,287,9
2016,1,24,16,723.4,-19.7,51,0,276,9.5
2016,1,24,17,723.1,-19.6,50,0,291,6.3
2016,1,24,18,722.6,-18.9,39,0,280,7.7
2016,1,24,19,722.3,-18.4,54,0,236,6.4
2016,1,24,20,721.9,-17.4,44,0,246,6.7
2016,1,24,21,721.3,-17.8,49,0,243,7.6
2016,1,24,22,721,-17.1,44,0,256,6.8
2016,1,24,23,720.9,-16.9,38,0,278,4.8
2016,1,25,0,721,-16.9,35,0,278,5.4
